Date,Open,High,Low,Close,Volume,weekday,is_monday,is_friday,week,year,ema_50,ema_200,rsi,atr,adx,sma_20,sma_50,adx_prev,volume_sma20,avg_volume_20,dist_ema50,rsi_slope,volatility,vol_contraction,breakout
2020-12-03,189.8868865966797,189.8868865966797,187.3351593017578,188.9239654541016,29087754.0,3,0,0,49,2020,175.97736081020892,180.5175000469875,70.08722091602726,4.195023220890919,-285.12604729426215,180.7921501159668,169.7494384765625,-249.59235958721436,35292540.35,35292540.35,0.07356971706068229,1.1004870731853345,0.022204823039828077,True,False
2020-12-04,189.54986572265625,191.9571533203125,189.2128448486328,190.8498077392578,23005484.0,4,0,1,49,2020,176.56059402311283,180.62030907875138,72.22275691494127,4.112034981270918,-466.2076952280753,181.9211685180664,170.24437713623047,-285.12604729426215,35040944.5,35040944.5,0.08093093362766124,2.351316520502479,0.021545921528455764,True,False
2020-12-07,190.8498077392578,196.1939849853516,190.2720489501953,195.61622619628903,37068111.0,0,1,0,50,2020,177.30787371617856,180.76952218439854,76.66338264705898,4.241313627977016,-378.2945612934591,183.3270248413086,170.94923095703126,-466.2076952280753,35115792.45,35115792.45,0.10325741376503753,9.297199250138036,0.021681808868560398,True,True
2020-12-08,196.3384246826172,197.10874938964844,192.1497344970703,194.9421844482422,32042241.0,1,0,0,50,2020,177.9994153135144,180.91054369946167,74.84126889502603,4.292578004019952,-209.28934015295474,184.75454635620116,171.55971923828125,-378.2945612934591,34885630.9,34885630.9,0.09518440892002997,6.673466297048819,0.022019749169065284,True,False
2020-12-09,197.3976287841797,200.09378051757807,197.06060791015625,197.7827911376953,41212760.0,2,0,0,50,2020,178.7752339732862,181.07842675854857,77.29087828760917,4.353936437256804,-251.44371953695727,186.05688934326173,172.17791076660157,-209.28934015295474,33962650.35,33962650.35,0.1063209749022024,7.472983727350638,0.022013727343071103,True,True
2020-12-10,198.98643493652344,205.72683715820312,195.61622619628903,204.81207275390625,67739601.0,3,0,0,50,2020,179.79628647448698,181.31458244009443,81.96935001090057,4.765127474732325,-127.36937555041905,187.37608337402344,173.0117953491211,-251.44371953695727,34061768.7,34061768.7,0.1391340542674056,11.882129094873306,0.023265852499124433,False,True
2020-12-11,206.49717712402344,209.86737060546875,205.4379730224609,208.278564453125,62645643.0,4,0,1,50,2020,180.91323855208066,181.5828807685823,83.74757144789501,4.785853930220195,-155.45352183362374,188.73860855102538,173.87071563720704,-127.36937555041905,34786373.15,34786373.15,0.1512621526211113,11.52481453295374,0.022978139602538382,False,True
2020-12-14,209.86737060546875,210.49327087402344,207.0267791748047,207.8934020996093,28029531.0,0,1,0,51,2020,181.9712841813955,181.84467700073185,82.77080665595122,4.691613770862949,-176.10644801147208,190.1252067565918,174.73830230712892,-155.45352183362374,34723612.6,34723612.6,0.1424516952486508,6.107424008892238,0.02256740100205309,True,False
2020-12-15,207.2675018310547,208.37486267089844,203.7528686523437,205.63055419921875,24151252.0,1,0,0,51,2020,182.8990986918984,182.08135239574167,77.08266124795574,4.686640931412363,-195.28416517661697,191.32644348144532,175.5914453125,-176.10644801147208,35527861.2,35527861.2,0.12428413081254437,2.241392352929708,0.022791559112717543,True,False
2020-12-16,205.82313537597656,207.556381225586,205.5823974609375,206.06385803222656,20304621.0,2,0,0,51,2020,183.80752062681321,182.31998429262214,77.40289576542358,4.4928797052149445,-208.30896411838884,192.60952758789062,176.44073638916015,-195.28416517661697,35455219.3,35455219.3,0.12108502051230362,0.11201747781440474,0.02180333683023783,True,False
2020-12-17,206.2564392089844,207.12306213378903,203.4158477783203,205.1490936279297,23248344.0,3,0,0,51,2020,184.64444505822956,182.54713960939137,75.0195884594468,4.436760751661644,-220.4034202786056,194.00575485229493,177.27943572998046,-208.30896411838884,35236622.35,35236622.35,0.11104936605720127,-6.949761551453776,0.02162700635523358,True,False
2020-12-18,205.19723510742188,207.9415435791016,201.97146606445312,206.5453186035156,24690701.0,4,0,1,51,2020,185.50330284431922,182.78592746007917,76.22299090180445,4.546283377589274,-235.45947420194196,195.28643188476562,178.1913165283203,-220.4034202786056,33927599.7,33927599.7,0.11343202755185205,-7.5245805460905615,0.02201106957217617,True,False
2020-12-21,206.5453186035156,206.73789978027344,191.7645721435547,195.42364501953125,43445980.0,0,1,0,52,2020,185.89233587079815,182.91167589350655,53.934619192437474,5.29107225324138,-249.44009570218287,195.82807159423828,178.86728302001953,-235.45947420194196,33747287.1,33747287.1,0.05127327656669882,-28.836187463513745,0.027074882636195705,False,False
2020-12-22,195.56808471679688,198.6012725830078,189.59800720214844,195.85696411132807,42564860.0,1,0,0,52,2020,186.2831056057209,183.04048473149484,54.492952299060136,5.556228905214094,-262.422101380978,196.43230133056642,179.46814208984375,-249.44009570218287,34671869.9,34671869.9,0.051394131928800935,-22.589708948895606,0.028368809505572898,False,False
2020-12-23,195.47178649902344,200.527099609375,194.5088806152344,200.045639038086,24608258.0,2,0,0,52,2020,186.82281279914696,183.2096902469833,59.591484085651516,5.589228197280272,-263.6752244137576,197.0196792602539,180.1922543334961,-262.422101380978,33544244.8,33544244.8,0.07077736407466942,-17.811411679772064,0.02793976526634584,False,False
2020-12-24,202.2122039794922,202.8380889892578,197.97537231445312,200.86412048339844,23645158.0,3,0,0,52,2020,187.3734523161764,183.38535621948495,60.5222400684802,5.537334517103445,-261.52662186586696,197.72982940673828,180.9779931640625,-263.6752244137576,32563322.8,32563322.8,0.07199882374189112,-14.497348390966593,0.02756756410143,False,False
2020-12-28,201.2492828369141,202.40478515625,200.1419372558593,201.73074340820312,16347233.0,0,1,0,53,2020,187.93648333939313,183.56789738554184,61.532567522354455,5.303442615909678,-258.121139119829,198.43757247924805,181.8340249633789,-261.52662186586696,32122891.75,32122891.75,0.0733985217968511,-14.690423379449996,0.026289709373539246,False,False
2020-12-29,202.69366455078125,205.5823974609375,202.30848693847656,203.7047271728516,27568853.0,1,0,0,53,2020,188.554845842666,183.76826385108723,63.80482932535862,5.199743432825728,-261.785891096763,199.29938201904298,182.71701843261718,-258.121139119829,31871627.35,31871627.35,0.08034734542344758,9.870210132921144,0.02552588496590724,False,False
2020-12-30,204.81207275390625,205.5823974609375,201.7788848876953,203.31954956054688,19654130.0,2,0,0,53,2020,189.13385383160252,183.96280400740025,63.02254745502881,5.10001265714119,-265.1888750753446,200.1058235168457,183.54319976806642,-261.785891096763,32029061.55,32029061.55,0.07500347209957847,8.529595155968671,0.02508372986347999,False,False
2020-12-31,202.74180603027344,203.4639892578125,200.81597900390625,201.2492828369141,18947950.0,3,0,0,53,2020,189.60896869455593,184.13480877187303,58.84636644459674,4.924869628338694,-268.34878876974176,200.73412551879883,184.3433822631836,-265.1888750753446,31500423.25,31500423.25,0.06139115793150972,-0.745117641054776,0.0244714890851544,False,False
2021-01-01,202.11590576171875,206.2564392089844,201.5381622314453,205.9194183349609,20279389.0,4,0,1,53,2021,190.24859417065022,184.35157105608286,64.55266865165395,4.930747252890952,-285.965924514099,201.5838981628418,185.23311584472657,-268.34878876974176,31060005.0,31060005.0,0.08237024947608383,4.0304285831737445,0.023945032929678842,True,False
2021-01-04,206.06385803222656,207.9896850585937,204.2343292236328,205.48611450195312,27927482.0,0,1,0,1,2021,190.84614398756406,184.5618650207184,63.670538156870904,4.846790723038804,-292.15776423206773,202.31571350097656,186.0968508911133,-285.965924514099,31306104.9,31306104.9,0.07671085309087007,2.1379706345164493,0.023586950070987576,True,False
2021-01-05,204.57135009765625,205.3416748046875,202.7899475097656,203.60842895507807,18718244.0,1,0,0,1,2021,191.346625750996,184.7513830698165,59.85352726040983,4.693174742263714,-297.90732968446724,202.715323638916,186.8806640625,-292.15776423206773,30388611.55,30388611.55,0.0640816275487327,-3.9513020649487913,0.02305000223394074,True,False
2021-01-06,203.60842895507807,203.6565704345703,196.91616821289065,197.7827911376953,50957586.0,2,0,0,1,2021,191.59902439361167,184.88104882173573,49.86529615053839,4.839405276507709,-303.2462118902668,202.85735397338868,187.59033264160155,-297.90732968446724,31334378.8,31334378.8,0.032274521040253384,-13.157251304490416,0.024468282850445475,False,False
2021-01-07,198.4568328857422,199.9011993408203,194.60516357421875,195.2792053222656,36298522.0,3,0,0,1,2021,191.7433452143432,184.9845130655221,46.29017058641171,4.872021740085842,-308.20374536708067,202.7321746826172,188.2759280395508,-303.2462118902668,31088666.9,31088666.9,0.018440588402010898,-12.556195858185028,0.024949004334822215,False,False
2021-01-08,196.771728515625,198.36053466796875,192.8237762451172,194.0274200439453,58600546.0,4,0,1,1,2021,191.8329167762884,185.07449223943678,44.56955735407283,4.919502931711965,-312.8071693098364,202.19294204711915,188.9692269897461,-308.20374536708067,30631714.15,30631714.15,0.011439659598232992,-19.983111297581118,0.02535467889331181,False,False
2021-01-11,196.4347076416016,198.4568328857422,193.7866973876953,194.99034118652344,44625924.0,0,1,0,2,2021,191.95673734139567,185.1731574030894,46.225393225429116,4.901690972164459,-314.14689504373695,201.52853088378907,189.71356048583985,-312.8071693098364,29730728.2,29730728.2,0.015803580989879492,-17.44514493144179,0.025138121931258174,False,False
2021-01-12,195.47178649902344,199.22715759277344,194.12371826171875,198.7938537597656,36989137.0,1,0,0,2,2021,192.22485955388078,185.30868672007125,52.288197909365735,4.916101569228046,-319.99022039389405,201.07355346679688,190.50700256347656,-314.14689504373695,30178708.5,30178708.5,0.03417348942863203,-7.565329351044092,0.02472964569200896,True,False
2021-01-13,199.7567596435547,205.1009521484375,197.6383514404297,203.4158477783203,66387977.0,2,0,0,2,2021,192.66372183719216,185.48885747686975,58.42273083108612,5.097994364855173,-132.67992911182301,200.96281814575195,191.3639971923828,-319.99022039389405,32290544.75,32290544.75,0.05580773504528316,8.557434680547729,0.02506193308208166,False,False
2021-01-14,204.1380310058593,208.4711456298828,203.7528686523437,206.2082977294922,50164605.0,3,0,0,2,2021,193.1948816761059,185.69502106147297,61.63240509208681,5.094944613905696,-163.9968094021034,200.97004013061525,192.21232543945314,-132.67992911182301,33783543.95,33783543.95,0.06735901044833828,15.342234505675101,0.024707757495720843,True,False
2021-01-15,206.93048095703125,210.39698791503903,203.36770629882807,209.7710876464844,60567280.0,4,0,1,2,2021,193.84492896906193,185.93458391306513,65.31179892686379,5.233111542641787,-225.80197191590833,201.20113983154297,193.13768707275392,-163.9968094021034,35649490.75,35649490.75,0.0821592742308174,20.74224157279096,0.024946772223733996,True,True
2021-01-18,210.3006896972656,213.7671813964844,206.64161682128903,211.6006317138672,70211602.0,0,1,0,3,2021,194.54123103748566,186.1899674732721,67.05878199906559,5.368286759252757,78.94968093082602,201.45390548706055,194.00431091308593,-225.80197191590833,37925535.8,37925535.8,0.08769041187517929,20.83338877363647,0.02536989949307863,True,True
2021-01-19,212.8042755126953,213.47830200195312,209.4340667724609,210.73399353027344,33009228.0,1,0,0,3,2021,195.17624133132048,186.4341866380184,65.3791059675593,5.273711649984148,-32.22003163919307,202.21942291259765,194.8690087890625,78.94968093082602,37403698.2,37403698.2,0.07971130140037366,13.090908058193563,0.02502544350646751,True,False
2021-01-20,210.39698791503903,210.87843322753903,207.7008209228516,209.57850646972656,46392916.0,2,0,0,3,2021,195.74103604263053,186.6644783776374,63.10936839085373,5.1239902681772405,-135.4490504542106,202.90550003051757,195.7327438354492,-32.22003163919307,37595101.0,37595101.0,0.0706927413221741,4.686637559767611,0.024449025591836617,True,False
2021-01-21,210.87843322753903,211.35989379882807,204.3306121826172,205.7749938964844,30116008.0,3,0,0,3,2021,196.13452458591894,186.8546327609095,56.19377668788964,5.260082507322501,-272.23724451004216,203.1919677734375,196.4135250854492,-135.4490504542106,37870488.5,37870488.5,0.04915233221136622,-5.438628404197175,0.025562301850771033,False,False
2021-01-22,206.06385803222656,206.7860412597656,201.3937225341797,202.88624572753903,25663922.0,4,0,1,3,2021,196.39929796402168,187.0141512978909,51.57151127208455,5.269527951484173,-399.2548532761714,203.29307403564454,196.90268615722655,-272.23724451004216,37971426.7,37971426.7,0.03302938366259176,-13.740287654779237,0.025972820052872155,False,False
2021-01-25,204.1380310058593,204.61949157714844,199.17901611328125,200.09378051757807,25929487.0,0,1,0,4,2021,196.54417963278863,187.1442968622659,47.50373389179835,5.28173848808296,-517.1997757018628,203.2112258911133,197.2840005493164,-399.2548532761714,38450539.4,38450539.4,0.01806006614605074,-19.55504810726724,0.026396315139934914,False,False
2021-01-27,200.286376953125,204.7639312744141,199.4197540283203,202.8380889892578,50338134.0,2,0,0,4,2021,196.79099960755212,187.30045399785786,51.54842238682825,5.286198399369447,-600.956798352221,203.1678939819336,197.73753356933594,-517.1997757018628,39589003.45,39589003.45,0.030728485518977076,-13.830683580731048,0.02606117236516363,False,False
2021-01-28,201.49002075195312,203.17510986328125,198.11981201171875,198.93829345703125,22984352.0,3,0,0,4,2021,196.8752072094925,187.41625339546158,46.111428594880636,5.269705503097522,-678.7311765275535,202.9488311767578,198.0841830444336,-600.956798352221,39755514.55,39755514.55,0.010479157212230682,-16.997939795973096,0.026489146013689555,False,False
2021-01-29,200.81597900390625,201.05670166015625,194.8459014892578,195.7125244140625,24679902.0,4,0,1,4,2021,196.82961180575015,187.49880335584567,42.15112279361322,5.336926550797587,-750.9502419760767,202.67199325561523,198.39039001464843,-678.7311765275535,40042112.15,40042112.15,-0.005675403113582796,-14.04265389427642,0.027269213182833554,False,False
2021-02-01,196.4347076416016,209.86737060546875,194.31629943847656,207.9415435791016,59968324.0,0,1,0,5,2021,197.26537383607769,187.70221370632584,57.16932897157629,6.066508309097202,-673.0146291106917,202.77309951782226,199.0047299194336,-750.9502419760767,42026558.9,42026558.9,0.0541208501796951,5.597817699491742,0.029174104436660988,False,False
2021-02-02,211.8413543701172,215.2115631103516,208.95260620117188,210.1081085205078,50324035.0,1,0,0,5,2021,197.76901049036906,187.92515793333263,59.1907044602266,6.15247339639383,-662.6373355420769,203.00419921875,199.58825653076173,-673.0146291106917,43146386.55,43146386.55,0.06239146365522037,11.68697056842825,0.02928241770256721,False,False
2021-02-03,213.2857208251953,213.7671813964844,207.7008209228516,208.71188354492188,55709225.0,2,0,0,5,2021,198.1981427670182,188.1319910239952,57.31347553978014,6.146322473339472,-653.0012772283633,203.25937194824218,200.0706771850586,-662.6373355420769,44995935.6,44995935.6,0.05304661603344373,5.765053152951893,0.02944883812529331,False,False
2021-02-04,208.0859832763672,222.818588256836,207.9896850585937,221.42236328125,109894300.0,3,0,0,5,2021,199.10889651267436,188.46323850914203,67.43784687196037,6.7665068108325315,-490.96687050921383,204.44135055541992,200.82367706298828,-653.0012772283633,47942771.3,47942771.3,0.1120666487504503,21.32641827707974,0.03055927463947142,False,True
2021-02-05,223.540771484375,229.9923095703125,218.822494506836,225.6591796875,130323308.0,4,0,1,5,2021,200.1500840881577,188.8333473765884,69.99270345256244,7.081028828878529,-499.0750459517382,205.96034927368163,201.57089904785155,-490.96687050921383,52644010.6,52644010.6,0.1274498370338261,27.84158065894922,0.031379307674008934,False,True
2021-02-08,228.6923675537109,229.2219696044922,222.9148864746093,224.45553588867188,43093963.0,0,1,0,6,2021,201.1032390607269,189.18779701352457,68.35193518910525,7.025746993235985,-494.175903154566,207.48175506591798,202.32678741455078,-499.0750459517382,51868681.45,51868681.45,0.11612093836486295,11.182606217528956,0.031301286312317544,False,False
2021-02-09,225.89991760253903,230.329330444336,219.7372589111328,220.5075836181641,73377134.0,1,0,0,6,2021,201.86419374925384,189.49943668123242,63.12491831504947,7.280484460376499,-493.8605383357218,208.7576171875,202.9854214477539,-494.175903154566,53306241.95,53306241.95,0.09235610101347734,3.934213854822872,0.03301693456939581,False,False
2021-02-10,220.5075836181641,222.5297088623047,214.82638549804688,219.11135864257807,49104142.0,2,0,0,6,2021,202.5405531568352,189.79408267089755,61.3384149899423,7.310687239225165,-493.5676995753664,209.77349243164062,203.6382778930664,-493.8605383357218,53911992.2,53911992.2,0.08181475377383535,4.024939450162158,0.03336516775997272,False,False
2021-02-11,220.5075836181641,220.7964630126953,216.17446899414065,218.0521545410156,45311749.0,3,0,0,6,2021,203.14885125033248,190.07525751537634,59.952242214853186,7.118637723462986,-489.50229732939573,210.50530776977538,204.2555065917969,-493.5676995753664,52858180.8,52858180.8,0.07336149428833515,-7.485604657107189,0.03264649110414532,False,False
2021-02-12,217.37811279296875,217.37811279296875,207.797103881836,209.38592529296875,114826417.0,4,0,1,6,2021,203.3934423892594,190.2674034634121,49.99676805649641,7.342667218871316,-485.72728095813727,210.66418914794923,204.66956024169923,-489.50229732939573,56091271.4,56091271.4,0.02946251773565434,-19.99593539606603,0.03506762552734907,False,False
