Date,Open,High,Low,Close,Volume,weekday,is_monday,is_friday,week,year,sma_20,sma_50,ema_50,ema_200,rsi,atr,adx,adx_prev,avg_volume_20,dist_ema50,rsi_slope,volatility,vol_contraction,breakout
2020-06-16,30.5,31.14999961853028,28.799999237060547,29.5,48601252.0,1,0,0,25,2020,30.047500228881837,28.280000114440917,28.63664334688824,26.19605192084592,51.97230815374529,1.7874675802301414,634.0035671245706,647.3064101028626,30458144.55,0.030148668007403776,-14.204353320216782,0.060592121363733605,False,False
2020-06-17,29.299999237060547,29.799999237060547,28.64999961853028,28.75,21696805.0,2,0,0,25,2020,30.135000228881836,28.394000129699705,28.6410887058338,26.22146433954397,48.48249343207356,1.7419341543944362,621.6509272161566,634.0035671245706,30035274.0,0.0038026241001103377,-14.496737826314536,0.06058901406589343,False,False
2020-06-18,28.850000381469727,29.850000381469727,28.700000762939453,29.64999961853028,25097181.0,3,0,0,25,2020,30.237500190734863,28.543000106811522,28.680653839665034,26.255579118439357,52.59599045919569,1.6996531161184247,609.3511852229545,621.6509272161566,30376970.3,0.03379789680821892,-2.103434811059664,0.057323883237293434,False,False
2020-06-19,30.0,30.549999237060547,30.0,30.14999961853028,22925273.0,4,0,1,25,2020,30.34000015258789,28.713000106811524,28.738275242757787,26.294329571176583,54.75730123155998,1.642535009147842,953.0112484077695,609.3511852229545,30148876.85,0.049123489974516,-1.3029831397833505,0.05447877379535139,True,False
2020-06-22,30.14999961853028,31.450000762939453,30.100000381469727,31.200000762939453,27149296.0,0,1,0,26,2020,30.535000228881835,28.848000106811522,28.834813498451187,26.34314221985084,58.98628220731556,1.6216396785994052,941.1486002027214,953.0112484077695,30637659.05,0.08202540531830763,7.88555050805013,0.051975629453370094,True,False
2020-06-23,31.450000762939453,33.04999923706055,31.350000381469727,32.5,43338189.0,1,0,0,26,2020,30.745000267028807,28.99100009918213,28.978546302433493,26.404404486319986,63.53139241735326,1.6379510211366688,899.4619127433622,941.1486002027214,31451023.75,0.121519335746348,11.559084263607971,0.05039849295805135,True,False
2020-06-24,33.25,33.45000076293945,30.39999961853028,30.850000381469727,49841902.0,2,0,0,26,2020,30.80500030517578,29.08100009918213,29.05193665847413,26.44863927134635,55.17392671294106,1.738811744227562,858.10295307235,899.4619127433622,31694667.9,0.061891354925253196,6.6914332808675,0.05636342699275918,False,False
2020-06-25,30.799999237060547,31.64999961853028,30.5,30.850000381469727,32776348.0,3,0,0,26,2020,30.837500286102294,29.172000122070312,29.122448961336705,26.49243390925803,55.17392671294106,1.6967537352491846,820.9099068830815,858.10295307235,31899829.0,0.059320266040350476,2.5779362537453707,0.05500012039767597,False,False
2020-06-26,31.549999237060547,31.600000381469727,30.299999237060547,30.5,24735195.0,4,0,1,26,2020,30.855000305175782,29.259000129699707,29.17647057069605,26.532310188767898,53.44434135870583,1.6684142644748985,786.3735068501893,820.9099068830815,31649947.95,0.04536290385421949,-1.312959872854151,0.05470210703196388,True,False
2020-06-29,30.64999961853028,30.700000762939453,29.200000762939453,29.549999237060547,21563538.0,0,1,0,27,2020,30.807500267028807,29.313000106811522,29.191118753690738,26.56233694546733,48.958193251263346,1.656384674155263,754.3039925339323,786.3735068501893,31239068.95,0.012294166811418785,-10.028088956052216,0.056053628322192475,False,False
2020-06-30,30.0,31.450000762939453,29.89999961853028,30.39999961853028,48609424.0,1,0,0,27,2020,30.772500228881835,29.355000114440923,29.238525846429543,26.60052264370676,52.7776315090886,1.673785877849809,719.8740525685539,754.3039925339323,32272769.8,0.03972408794482952,-10.75376090826466,0.055058746672797816,False,False
2020-07-01,30.600000381469727,30.700000762939453,30.0,30.350000381469727,22009671.0,2,0,0,27,2020,30.742500209808348,29.40300010681153,29.282113083097787,26.637830879903408,52.528632002823144,1.6042297982133549,688.9936433654203,719.8740525685539,32290681.95,0.03646892884203582,-2.6452947101179163,0.05285765331300693,True,False
2020-07-02,30.700000762939453,31.600000381469727,30.25,31.200000762939453,33997655.0,3,0,0,27,2020,30.747500228881837,29.498000106811528,29.357324364660208,26.68322560510775,56.30297117184673,1.5860705541602387,656.5094151235273,688.9936433654203,32611719.1,0.06276717780512124,1.1290444589056676,0.050835593441530734,True,False
2020-07-03,32.400001525878906,32.400001525878906,30.600000381469727,30.850000381469727,38153488.0,4,0,1,27,2020,30.620000171661378,29.588000106811528,29.415860679044897,26.72468605064369,54.38551049230687,1.6013513106065917,624.2941787911282,656.5094151235273,31534771.85,0.04875396025540989,0.9411691336010435,0.051907659345393556,True,False
2020-07-06,31.350000381469727,32.29999923706055,30.89999961853028,31.850000381469727,46787217.0,0,1,0,28,2020,30.57750015258789,29.693000106811528,29.51131713796352,26.775684203189225,58.71199558228358,1.5905404209626082,596.4439922734953,624.2941787911282,31472376.55,0.07924699641744258,9.753802331020232,0.04993847415738123,True,False
2020-07-07,32.20000076293945,33.099998474121094,32.04999923706055,32.45000076293945,57552011.0,1,0,0,28,2020,30.592500114440917,29.804000129699713,29.626559633060616,26.832145064480272,61.09628865315037,1.5662159689403767,585.8840203166076,596.4439922734953,32719490.15,0.0953010124985328,8.318657144061767,0.048265514086801596,True,False
2020-07-08,32.95000076293945,37.650001525878906,32.95000076293945,35.349998474121094,212530122.0,2,0,0,28,2020,30.780000019073487,29.980000114440923,29.85100821506299,26.916899824775207,70.08751689668887,1.8257720256545964,557.8545367653705,585.8840203166076,42223496.75,0.18421455715801524,17.558884893865724,0.05164843294098588,True,True
2020-07-09,36.0,37.45000076293945,36.0,36.70000076293945,70831364.0,3,0,0,28,2020,31.11500005722046,30.166000137329107,30.11959615811697,27.01424411271714,73.19343940997098,1.8453599015948652,555.3076768688268,557.8545367653705,44488412.55,0.218475857719929,16.89046823812425,0.05028228510170371,True,False
2020-07-10,36.5,37.25,35.0,36.900001525878906,59743092.0,4,0,1,28,2020,31.442500114440918,30.300000152587895,30.385494407833125,27.112609858121736,73.63028248823444,1.8742627657666606,552.942735536322,555.3076768688268,46356753.7,0.21439529765776646,19.24477199592757,0.0507930267821857,True,False
2020-07-13,38.70000076293945,38.70000076293945,35.5,35.75,92260691.0,0,1,0,29,2020,31.76500015258789,30.378000144958502,30.595867176153394,27.19855403863794,66.88126872425849,1.9689583369932886,539.2327446288618,552.942735536322,50009985.7,0.1684584651309955,8.169273141974912,0.05507575767813395,False,False
2020-07-14,35.599998474121094,35.599998474121094,34.04999923706055,34.20000076293945,30596065.0,1,0,0,29,2020,32.000000190734866,30.485000152587894,30.73720574818422,27.268220175198156,59.0278530358052,1.949747081703729,526.5020387862203,539.2327446288618,49109726.35,0.11265809400907549,-2.068435617345166,0.05701014731603621,False,False
2020-07-15,34.599998474121094,35.0,33.099998474121094,33.29999923706055,24086498.0,2,0,0,29,2020,32.22750015258789,30.5830001449585,30.83770745363035,27.32823787730624,54.99014084203853,1.9461938277162416,514.680669075196,526.5020387862203,49229211.0,0.07984678456181164,-15.09737605465034,0.05844426042959981,False,False
2020-07-16,33.54999923706055,34.900001525878906,32.099998474121094,34.5,32958286.0,3,0,0,29,2020,32.470000171661376,30.706000137329106,30.98132676917426,27.399598694447473,59.01563788479866,2.0071802008620683,503.70368291495913,514.680669075196,49622266.25,0.11357400078574889,-14.17780152517232,0.058179136256871544,False,False
2020-07-17,35.29999923706055,36.54999923706055,35.099998474121094,35.400001525878906,68818173.0,4,0,1,29,2020,32.73250026702881,30.846000175476078,31.154608132182286,27.479204692770175,61.77676087631834,2.010238703447674,-66.29052923936524,503.70368291495913,51916911.25,0.1362685537781227,-11.8535216119161,0.05678640160447745,False,False
2020-07-20,35.400001525878906,35.79999923706055,34.849998474121094,35.54999923706055,27638440.0,0,1,0,30,2020,32.95000019073486,30.989000167846683,31.326976410804964,27.5595111061462,62.23342951843921,1.9345074219828013,-595.5708690969483,-66.29052923936524,51941368.45,0.13480467348259706,-4.647839205819281,0.054416524992948384,False,False
2020-07-21,35.599998474121094,36.09999847412109,35.099998474121094,35.849998474121094,31595112.0,1,0,0,30,2020,33.117500114440915,31.1380001449585,31.504349825052657,27.642003517767844,63.18090294624138,1.8677568918411722,11.068917787709665,-595.5708690969483,51354214.6,0.1379380521483647,4.153049910436181,0.05209921816843153,True,False
2020-07-22,35.79999923706055,36.650001525878906,34.650001525878906,35.150001525878906,42531617.0,2,0,0,30,2020,33.33250017166138,31.288000183105474,31.647316558418392,27.716709965609745,59.43414052023809,1.8772028281382314,128.67024979887344,11.068917787709665,50988700.35,0.11067873514630663,4.44399967819956,0.05340548354617156,True,False
2020-07-23,35.150001525878906,35.54999923706055,35.099998474121094,35.150001525878906,11579750.0,3,0,0,30,2020,33.54750022888184,31.41600021362305,31.78467675322077,27.79067306571193,59.43414052023809,1.7752598234811758,538.0389788333256,128.67024979887344,49928870.45,0.10587884214732894,0.418502635439431,0.0505052559435639,True,False
2020-07-24,34.79999923706055,34.79999923706055,33.650001525878906,34.349998474121094,15870701.0,4,0,1,30,2020,33.74000015258789,31.54000019073487,31.885277605020782,27.85593998519859,55.1029245374054,1.755598407518235,918.1670843653184,538.0389788333256,49485645.75,0.07729965219785971,-6.673836338912942,0.05110912621556252,True,False
2020-07-27,34.349998474121094,34.45000076293945,33.54999923706055,34.0,13712354.0,0,1,0,31,2020,33.962500190734865,31.633000183105473,31.968207895019965,27.917074910719002,53.273785971657034,1.6944843445439972,1271.1431823593102,918.1670843653184,49093086.55,0.063556647017944,-8.959643546782175,0.04983777483952933,True,False
2020-07-28,34.29999923706055,35.70000076293945,34.099998474121094,35.54999923706055,29751288.0,1,0,0,31,2020,34.220000171661376,31.795000152587896,32.108670300590184,27.993024406503498,59.66018279234097,1.6948783744293872,1231.7488254275274,1271.1431823593102,48150179.75,0.10717755996289602,-3.520720153900413,0.04767590466394418,True,False
2020-07-29,35.25,36.45000076293945,35.099998474121094,35.45000076293945,38860031.0,2,0,0,31,2020,34.47500019073486,31.964000167846685,32.23970286774114,28.06722317621928,59.09897738819116,1.6702443683143138,1389.9065135871851,1231.7488254275274,48992697.75,0.0995759144669575,-0.3351631320469295,0.047115495976531536,True,False
2020-07-30,35.599998474121094,35.849998474121094,34.0,34.25,25902582.0,3,0,0,31,2020,34.62750015258789,32.09700016021729,32.31853804939835,28.128743343620084,52.69329431042894,1.6830839473005124,1536.7672240211534,1389.9065135871851,48587944.1,0.05976328346441426,-6.740846209809149,0.04914113714746021,True,False
2020-07-31,34.5,34.79999923706055,33.54999923706055,34.0,26453718.0,4,0,1,31,2020,34.7850001335144,32.2150001525879,32.38447773373567,28.18716380786267,51.44231773029315,1.65214937963619,1673.1378837098384,1536.7672240211534,48002955.6,0.04988569769588721,-3.660606807112252,0.048592628812829115,True,False
2020-08-03,33.79999923706055,34.75,33.599998474121094,34.349998474121094,29156107.0,0,1,0,32,2020,34.910000038146975,32.356000137329104,32.46155697845667,28.248485545835393,53.12030787159671,1.616281675796384,1866.1742953908922,1673.1378837098384,47121400.1,0.05817470483371147,-0.15347810006032603,0.04705332598527108,True,False
2020-08-04,34.54999923706055,35.0,34.29999923706055,34.599998474121094,19087784.0,1,0,0,32,2020,35.017499923706055,32.48200012207032,32.54541742926704,28.311684679450178,54.33420264644372,1.5508330391637462,1617.473615466655,1866.1742953908922,45198188.75,0.06312965717276176,-5.3259801458972476,0.0448217661143449,True,False
2020-08-05,35.099998474121094,37.400001525878906,35.04999923706055,36.75,81716003.0,2,0,0,32,2020,35.0875,32.62400012969971,32.71030302027618,28.395648015973062,63.16730447332869,1.640059468634751,1540.1644656927656,1617.473615466655,38657482.8,0.12349922216311261,4.068327085137533,0.04462746853427894,True,False
2020-08-06,37.0,37.900001525878906,36.70000076293945,37.54999923706055,44354859.0,3,0,0,32,2020,35.12999992370605,32.77100009918213,32.90009502877753,28.48673608782468,65.81684079559314,1.6086267039422297,2054.6277844556794,1540.1644656927656,37333657.55,0.1413340661847868,13.123546485164198,0.04283959351867499,True,False
2020-08-07,37.54999923706055,38.25,37.09999847412109,37.70000076293945,30210437.0,4,0,1,32,2020,35.16999988555908,32.922000122070315,33.088326626195645,28.57841036319896,66.30625486331456,1.575867762651993,1634.6264630884868,2054.6277844556794,35857024.8,0.13937465586708755,14.863937133021416,0.04180020505997261,True,False
2020-08-10,38.0,38.29999923706055,37.150001525878906,38.09999847412109,24215712.0,0,1,0,33,2020,35.287499809265135,33.07400009155273,33.28486277709468,28.673152533456893,67.6368959615939,1.5454484732612535,1287.3634527780418,1634.6264630884868,32454775.85,0.14466442987230793,14.516588089997185,0.04056295367861966,True,False
2020-08-11,38.400001525878906,40.79999923706055,38.25,38.900001525878906,75064417.0,1,0,0,33,2020,35.52249984741211,33.23000011444092,33.505064296654844,28.774912224923778,70.17393110927856,1.627916493952554,1233.6260520326227,1287.3634527780418,34678193.45,0.16101856070046983,15.839728462834834,0.04184875141636059,True,True
2020-08-12,38.20000076293945,38.900001525878906,37.79999923706055,38.75,18065708.0,2,0,0,33,2020,35.79499988555908,33.38600009918213,33.7107480497272,28.874166829650907,69.08042792929825,1.5902083364429687,1183.7270370547337,1233.6260520326227,34377153.95,0.14948502308045278,5.913123455969561,0.041037634488850804,True,False
2020-08-13,39.09999847412109,39.650001525878906,38.34999847412109,38.75,15903731.0,3,0,0,33,2020,36.007499885559085,33.53900009155274,33.908365773267306,28.9724338263708,69.08042792929824,1.5694793875368866,1128.6186296295677,1183.7270370547337,33524426.2,0.14278583223700342,3.2635871337051015,0.040502693871919654,True,False
2020-08-14,38.95000076293945,39.54999923706055,38.34999847412109,38.84999847412109,20231298.0,4,0,1,33,2020,36.17999973297119,33.64800003051758,34.10215529094784,29.07071805172155,69.44850919552516,1.543088057208499,1077.446537020485,1128.6186296295677,31095082.45,0.1392241382594819,3.142254332210598,0.039719127871688,True,False
2020-08-17,39.09999847412109,39.5,38.84999847412109,39.04999923706055,11048607.0,0,1,0,34,2020,36.354999732971194,33.775,34.29618838687383,29.170014381923927,70.21229270915413,1.4792961621135285,1040.146869564929,1077.446537020485,30265590.8,0.13861047171079052,2.5753967475602337,0.037882104763515514,True,False
2020-08-18,39.04999923706055,41.09999847412109,38.84999847412109,40.75,25628065.0,1,0,0,34,2020,36.599999809265135,33.94699996948242,34.54927903836898,29.285238119417222,75.75957482366701,1.5343464362482764,989.5641250300924,1040.146869564929,29967238.45,0.17947468468863736,5.585643714388453,0.037652673282166295,True,False
2020-08-19,41.29999923706055,41.59999847412109,40.79999923706055,41.09999847412109,22445005.0,2,0,0,34,2020,36.89749965667725,34.13699993133545,34.80616999663377,29.40279792394164,76.72077408528517,1.485464438953477,998.3335429805009,989.5641250300924,28962907.85,0.1808250800963167,7.640346155986919,0.03614268842099375,True,False
2020-08-20,40.59999847412109,42.20000076293945,39.650001525878906,41.79999923706055,29129174.0,3,0,0,34,2020,37.22999954223633,34.37299991607666,35.08043780998384,29.5261531608881,78.5525249781627,1.5615026388182678,979.4007117264307,998.3335429805009,29840379.05,0.19154725101989256,9.472097048864455,0.03735652314160366,True,True
2020-08-21,42.400001525878906,44.75,42.20000076293945,42.45000076293945,51668043.0,4,0,1,34,2020,37.634999656677245,34.61499992370605,35.3694402787272,29.654748659415976,80.11703907988428,1.6606810762554953,818.9153467100808,979.4007117264307,31630246.15,0.20018864953514207,10.668529884359117,0.03912087270691727,True,True
2020-08-24,43.0,43.70000076293945,41.400001525878906,41.79999923706055,29942088.0,0,1,0,35,2020,38.02499961853027,34.86499992370605,35.62161906140694,29.775596923870154,74.2816535082349,1.706346659170142,669.8932220520416,818.9153467100808,32441732.85,0.1734446759705925,4.069360799080769,0.04082169115585217,True,False
2020-08-25,42.25,42.25,40.20000076293945,41.09999847412109,48360282.0,1,0,0,35,2020,38.3024995803833,35.096999893188475,35.83645746974867,29.888277536310465,68.49567719906548,1.7308932718765995,531.5155348695766,669.8932220520416,33372182.55,0.1468767109253371,-7.263897624601526,0.04211419309337612,False,False
2020-08-26,41.45000076293945,41.900001525878906,41.04999923706055,41.45000076293945,35558982.0,2,0,0,35,2020,38.6024995803833,35.350999908447264,36.05659642242282,30.003319558465975,69.7638505596152,1.6679724873724395,444.7059590824388,531.5155348695766,33207130.1,0.14958162654427887,-6.956923525669978,0.040240590028258284,True,False
2020-08-27,41.70000076293945,41.75,40.20000076293945,40.70000076293945,76106020.0,3,0,0,35,2020,38.92499961853027,35.57199993133545,36.23869071028622,30.10975419731646,63.83410181631658,1.6595458266358758,364.09706728009655,444.7059590824388,35717302.0,0.1231090297472283,-14.718423161846111,0.040775080971178324,True,False
2020-08-28,41.25,43.150001525878906,40.54999923706055,40.95000076293945,94254826.0,4,0,1,35,2020,39.27249965667725,35.787999954223636,36.42344796725302,30.217617347223158,64.90491946550742,1.726721288220339,-896.259106169738,364.09706728009655,39107357.4,0.1242757906872543,-15.21211961437686,0.04216657523931124,False,False
2020-08-31,41.400001525878906,41.70000076293945,38.09999847412109,38.5,57666292.0,0,1,0,36,2020,39.479999732971194,35.933999938964845,36.50488138030192,30.30002911491248,49.45198701603379,1.860527073977341,-2066.589838658879,-896.259106169738,40532866.65,0.05465347493978302,-24.829666492201106,0.048325378544866,False,False
2020-09-01,38.900001525878906,40.5,38.400001525878906,40.09999847412109,30350983.0,1,0,0,36,2020,39.75499973297119,36.08599990844726,36.64586636437326,30.397541247839932,56.702005358885586,1.877632173987609,-2122.083895912975,-2066.589838658879,41096026.6,0.09425707323721227,-11.793671840179897,0.04682374676895204,False,False
2020-09-02,40.400001525878906,42.04999923706055,39.5,41.59999847412109,37788910.0,2,0,0,36,2020,39.99749965667725,36.300999870300295,36.84014605495161,30.509008483922333,62.1788026239935,1.9256583927785331,-1906.1612686312808,-2122.083895912975,38899671.95,0.12920286505025172,-7.585047935621695,0.046289866908924636,False,False
2020-09-03,42.04999923706055,42.25,40.84999847412109,41.900001525878906,26752019.0,3,0,0,36,2020,40.214999771118165,36.52199989318848,37.03857175969386,30.622351698270162,63.18189158646622,1.8881114737142746,-2147.257967002439,-1906.1612686312808,38019529.95,0.1312531648824363,-0.6522102298503611,0.04506232470058768,False,False
2020-09-04,40.79999923706055,42.150001525878906,40.09999847412109,40.5,33046839.0,4,0,1,36,2020,40.354999732971194,36.721999893188475,37.17431404362743,30.720636755998818,55.7509481537033,1.899675157860242,-2371.1334726328005,-2147.257967002439,38161350.05,0.08946193203375784,-9.15397131180412,0.04690555945333931,False,False
2020-09-07,40.650001525878906,41.34999847412109,39.75,40.400001525878906,21726444.0,0,1,0,37,2020,40.46999988555908,36.93899993896484,37.30081159195102,30.816948843261308,55.25109576214629,1.8782696804503023,-2579.0178707181367,-2371.1334726328005,38036886.65,0.08308639414689437,5.799108746112502,0.0464918220175597,False,False
2020-09-08,40.70000076293945,40.70000076293945,38.20000076293945,38.70000076293945,65744243.0,1,0,0,37,2020,40.45999984741211,37.104999961853025,37.355681755519186,30.895387170820296,47.46062971327065,1.9226789889895666,-2772.053383225947,-2579.0178707181367,37570877.95,0.035987002357991994,-9.241375645614937,0.049681626643036006,False,False
2020-09-09,38.0,39.70000076293945,37.25,39.34999847412109,33871868.0,2,0,0,37,2020,40.489999771118164,37.28499992370605,37.43389025428789,30.97951265642528,50.34363138646721,1.960344829985987,-2951.300644840343,-2772.053383225947,38361185.95,0.05118645715999866,-11.83517123752629,0.049818167878080785,False,False
2020-09-10,39.650001525878906,39.900001525878906,37.75,38.5,34271287.0,3,0,0,37,2020,40.47749977111816,37.43099990844726,37.47569847960993,31.054343376261844,46.732293462872605,1.9738917368354814,-2833.428741224454,-2951.300644840343,39279563.75,0.027332419726543006,-16.449598123593617,0.051269915242480035,False,False
2020-09-11,38.5,39.20000076293945,38.0,38.900001525878906,27698575.0,4,0,1,37,2020,40.47999992370605,37.591999931335444,37.53155350103225,31.132409626506792,48.6008560992348,1.9186138101286223,-2698.872672212117,-2833.428741224454,39652927.6,0.03646126784517512,-7.150092054468502,0.049321689842408645,False,False
2020-09-14,39.34999847412109,40.20000076293945,39.09999847412109,39.54999923706055,19240968.0,0,1,0,38,2020,40.50499992370605,37.74599990844726,37.61070823577845,31.216166737059567,51.57362072082577,1.8744270549094741,-2538.6688450255574,-2698.872672212117,40062545.65,0.05156220375125182,-3.6774750413205197,0.04739385818124193,False,False
2020-09-15,39.5,39.95000076293945,38.25,39.45000076293945,40622954.0,1,0,0,38,2020,40.439999961853026,37.88599990844726,37.68283735449065,31.298095433834494,51.08411615027689,1.8619680340544729,-2389.9081483523237,-2538.6688450255574,40812290.1,0.04689570989107617,3.6234864370062425,0.047198174855389685,False,False
2020-09-16,39.09999847412109,39.70000076293945,37.900001525878906,38.0,25760010.0,2,0,0,38,2020,40.285000038146975,37.93899993896484,37.69527510529494,31.36478105140828,44.49007295127281,1.8575416914120495,-2251.773215727178,-2389.9081483523237,40978040.35,0.008083901599175667,-5.853558435194401,0.04888267608979078,False,False
2020-09-17,38.45000076293945,39.5,37.59999847412109,38.150001525878906,35814255.0,3,0,0,38,2020,40.10250015258789,37.96799995422363,37.71310751394529,31.432295682995054,45.27702404098301,1.8605745367311113,-2123.5050640038285,-2251.773215727178,41312294.4,0.011584672829521293,-1.4552694218895965,0.048769972799843735,False,False
2020-09-18,38.400001525878906,38.650001525878906,37.70000076293945,37.84999847412109,12510061.0,4,0,1,38,2020,39.872500038146974,37.986999893188475,37.71847578689336,31.49615342221024,43.935473391981624,1.79553355288885,-2002.7121555705994,-2123.5050640038285,39354395.3,0.003486956577217566,-4.665382707253173,0.04743814069415347,False,False
2020-09-21,38.0,38.150001525878906,35.0,35.349998474121094,19226309.0,0,1,0,39,2020,39.55,37.9789998626709,37.62559432364739,31.53450013914468,34.70674097762536,1.8922812652452827,-1890.5473120254583,-2002.7121555705994,38818606.35,-0.060479997470660636,-16.866879743200414,0.05352988251557005,False,False
2020-09-22,35.400001525878906,35.75,33.79999923706055,35.5,24497183.0,1,0,0,39,2020,39.27000007629395,38.00499984741211,37.542237683504354,31.57395784920294,35.581081336976624,1.896404086509152,-1786.3942430192556,-1890.5473120254583,37625451.4,-0.054398400562087175,-15.503034813300268,0.053419833422793016,False,False
2020-09-23,36.0,36.20000076293945,33.5,34.79999923706055,32810668.0,2,0,0,39,2020,38.9375,38.0349998474121,37.43469892089871,31.606057763509984,33.33754400150818,1.9538038491113165,-1712.2838704243097,-1786.3942430192556,37488035.7,-0.07038121742091233,-11.15252894976463,0.05614378999843762,False,False
2020-09-24,34.0,34.400001525878906,32.650001525878906,32.849998474121094,36129941.0,3,0,0,39,2020,38.54499988555908,38.001999816894525,37.254906746515275,31.618435283018556,28.0344723359583,1.967817696402054,-1643.46709587186,-1712.2838704243097,35489231.75,-0.11823699633354214,-17.24255170502471,0.05990312900477854,False,False
2020-09-25,33.400001525878906,34.54999923706055,32.900001525878906,34.349998474121094,17492984.0,4,0,1,39,2020,38.214999771118165,37.98099975585937,37.14098877504884,31.64561501626336,36.413608281289086,1.9486879154404397,-1566.731905674049,-1643.46709587186,31651139.65,-0.07514582656460458,-7.521865110692538,0.0567303639593626,False,False
2020-09-28,34.650001525878906,36.09999847412109,34.599998474121094,35.70000076293945,15164031.0,0,1,0,40,2020,38.07499980926514,37.98399978637695,37.084479441240624,31.685957162996456,42.861683460027734,1.9344959214804078,-1473.0334121724009,-1566.731905674049,29526026.6,-0.037333102666166344,8.154942482402376,0.05418755966774736,False,False
2020-09-29,35.95000076293945,36.400001525878906,34.79999923706055,35.599998474121094,36276344.0,1,0,0,40,2020,37.849999809265135,37.978999786376946,37.02626450135358,31.724902847684262,42.51773281496935,1.9106035191474044,-1389.7253716845514,-1473.0334121724009,29822294.65,-0.03852038671576891,6.936651477992726,0.053668640478630646,False,False
