Date,Open,High,Low,Close,Volume,weekday,is_monday,is_friday,week,year,sma_20,sma_50,ema_50,ema_200,rsi,atr,adx,adx_prev,avg_volume_20,dist_ema50,rsi_slope,volatility,vol_contraction,breakout
2020-05-28,22.316665649414062,23.466665267944336,22.066665649414062,23.216665267944336,70314837.0,3,0,0,22,2020,21.654166030883793,22.676332893371583,22.2987355025313,22.168819752580145,59.245200021149095,1.2990102496506688,444.8525299167047,465.5183242301195,51518430.45,0.04116510397232318,11.30163516459509,0.055951629342920126,True,False
2020-05-29,23.0,23.483333587646484,22.66666603088379,23.066665649414062,40149138.0,4,0,1,22,2020,21.588332653045654,22.699999542236327,22.328850410252194,22.177753542598392,58.24335893140747,1.2645572001586707,430.1282350055777,444.8525299167047,52059505.8,0.03304313592530961,10.625009929058102,0.054821846355188004,True,False
2020-06-01,23.33333206176757,23.66666603088379,23.066665649414062,23.13333320617676,47417268.0,0,1,0,23,2020,21.543332672119142,22.696666221618653,22.360398755190413,22.187261797957383,58.57861707243333,1.2170888559666033,421.1500573104984,430.1282350055777,51864467.1,0.034567113916379975,10.864779180444465,0.052611910489476374,True,False
2020-06-02,23.200000762939453,23.466665267944336,22.88333320617676,23.216665267944336,21847401.0,1,0,0,23,2020,21.579999256134034,22.72166622161865,22.39397783412194,22.19750461855427,59.021503193242545,1.1718205135238156,412.81317802221054,421.1500573104984,51153920.4,0.036736994200684506,7.589095824074171,0.05047324841874552,True,False
2020-06-03,23.433332443237305,24.733333587646484,23.16666603088379,24.53333282470703,72952329.0,2,0,0,23,2020,21.716665935516357,22.747666206359863,22.477874108262533,22.220746690257283,65.32931329640692,1.2000238737551643,398.9958185050352,412.81317802221054,53549125.5,0.091443643938238,10.940946766952948,0.04891401760736903,True,True
2020-06-04,24.53333282470703,24.933332443237305,23.89999961853028,24.26666641235352,30651105.0,3,0,0,23,2020,21.869165992736818,22.734332885742187,22.548022826070024,22.241104100427396,63.207212104754554,1.1881173702517258,394.1566263816774,398.9958185050352,53487241.35,0.07622147624830321,3.962012083605458,0.04896088115534842,True,False
2020-06-05,24.466665267944336,24.78333282470703,24.28333282470703,24.64999961853028,28620174.0,4,0,1,23,2020,22.05749931335449,22.796999549865724,22.630453288519444,22.26507321006026,64.96880579280942,1.1401565875447106,397.22961759881963,394.1566263816774,53613087.75,0.08924020673661733,6.725446861401949,0.0462538176547319,True,False
2020-06-08,25.066665649414062,25.799999237060547,24.716665267944336,24.88333320617676,45790467.0,0,1,0,24,2020,22.306665992736818,22.819332885742188,22.718801520584435,22.29112554833008,66.03481875504548,1.140859661186536,390.1528334539381,397.22961759881963,53920407.0,0.09527490627668657,7.456201682612146,0.04584834562691713,True,False
2020-06-09,25.11666679382324,25.38333320617676,24.183332443237305,24.350000381469727,35356647.0,1,0,0,24,2020,22.521666049957275,22.9099995803833,22.782770103364253,22.311611865077737,61.43314297617235,1.145084025597459,383.58153389083384,390.1528334539381,53511671.1,0.06879015462101537,2.4116397829298037,0.047026037275501004,True,False
2020-06-10,24.549999237060547,24.850000381469727,23.91666603088379,24.483333587646484,28261539.0,2,0,0,24,2020,22.736666107177733,23.0099995803833,22.849458867453755,22.33322103644658,62.14339002653723,1.129959048810922,377.4796128679513,383.58153389083384,52916425.35,0.07150605752506388,-3.18592326986969,0.04615217305951602,True,False
2020-06-11,24.61666679382324,24.89999961853028,23.433332443237305,23.549999237060547,31884348.0,3,0,0,24,2020,22.819166088104247,23.062999572753906,22.876931038810884,22.345328282223836,54.567818640377965,1.154009629273926,371.46393433253706,377.4796128679513,50307058.2,0.029421262716917643,-8.639393464376589,0.0490025336161313,True,False
2020-06-12,22.466665267944336,24.08333206176757,22.466665267944336,23.966665267944336,42305706.0,4,0,1,24,2020,22.95666608810425,23.093332862854005,22.91966571446318,22.361460988549414,57.0830877166135,1.1870565695988766,365.877947121081,371.46393433253706,50724598.95,0.045681275046715056,-7.885718076195921,0.049529484236865325,True,False
2020-06-15,23.983333587646484,24.183332443237305,23.14999961853028,23.64999961853028,27797562.0,0,1,0,25,2020,23.009999465942382,23.078666191101075,22.948306259720713,22.374282268449722,54.608631910000994,1.1760763021066014,378.7646091520107,365.877947121081,47080273.95,0.03057713065478791,-11.426186845044484,0.049728385669195546,True,False
2020-06-16,24.28333282470703,24.299999237060547,23.066665649414062,23.549999237060547,31937172.0,1,0,0,25,2020,23.11249942779541,23.065666160583497,22.97190206275365,22.38598094475431,53.81528474854038,1.180166108216593,387.3585136915123,378.7646091520107,42241783.05,0.025165403053159313,-7.61785822763197,0.050113212163479394,True,False
2020-06-17,23.716665267944336,24.26666641235352,23.549999237060547,23.88333320617676,35644017.0,2,0,0,25,2020,23.268332767486573,23.04699951171875,23.007644460534948,22.40087997223115,56.10448970833769,1.1470590415791917,433.58745047942716,387.3585136915123,40859533.95,0.03806077354610916,-6.038900318199545,0.048027594459995084,True,False
2020-06-18,23.983333587646484,25.75,23.88333320617676,25.61666679382324,100177014.0,3,0,0,25,2020,23.49583282470703,23.098999519348144,23.109959061840375,22.432877851052965,65.64142461670394,1.1984595953109092,426.6417348553133,433.58745047942716,43357887.75,0.1084687223060464,11.073605976325979,0.046784369135795804,True,False
2020-06-19,25.816665649414062,27.16666603088379,25.483333587646484,26.683332443237305,85894965.0,4,0,1,25,2020,23.779999446868896,23.16633285522461,23.25009135130692,22.47517093157221,69.96590652550131,1.2330933701627946,624.8834528396097,426.6417348553133,44595635.55,0.14766570333227516,12.882818808887812,0.04621212034838299,True,True
2020-06-22,27.299999237060547,27.63333320617676,26.733333587646484,27.100000381469727,68067777.0,0,1,0,26,2020,24.08416614532471,23.248332862854003,23.401068176019187,22.52118913505378,71.47617169806652,1.212872469646842,520.988003395664,624.8834528396097,46277310.75,0.15806681035360215,16.86753978806553,0.044755441054391006,True,False
2020-06-23,27.28333282470703,27.91666603088379,26.83333206176757,27.76666641235352,66445521.0,1,0,0,26,2020,24.389166164398194,23.36099952697754,23.57226810685583,22.57338293880801,73.75054571361585,1.2036197196089404,396.3195437076332,520.988003395664,47978832.9,0.17793783298594748,19.93526096507547,0.04334764936252644,True,True
2020-06-24,28.03333282470703,28.53333282470703,27.350000381469727,27.5,69841656.0,2,0,0,26,2020,24.653332901000976,23.443332862854003,23.726296808547758,22.622404004093504,71.30149716079535,1.202170628439538,-19273.376750051233,396.3195437076332,49067832.15,0.15905150398745363,15.197007452457662,0.04371529557961956,True,False
2020-06-25,27.316665649414062,28.316665649414062,27.0,27.89999961853028,60786960.0,3,0,0,26,2020,24.887499618530274,23.53133285522461,23.889971428547074,22.67491739329188,72.76257753242844,1.2103488442234325,-37538.094737112595,-19273.376750051233,48591438.3,0.1678540387533266,7.121152915724494,0.04338167959757096,True,False
2020-06-26,28.316665649414062,28.816665649414062,27.933332443237305,28.433332443237305,46124379.0,4,0,1,26,2020,25.155832958221435,23.635999488830567,24.068142448731003,22.732215055480392,74.61808485856619,1.1893715004134575,-34917.909973278634,-37538.094737112595,48890200.35,0.1813679640547606,4.652178333064882,0.04183018303562734,True,False
2020-06-29,28.316665649414062,29.566665649414062,28.100000381469727,29.183332443237305,69975135.0,0,1,0,27,2020,25.45833292007446,23.746332817077636,24.268738134790073,22.796405278244144,76.99179179123337,1.2091781980942347,-32914.83524024581,-34917.909973278634,50018093.7,0.20250720417152596,5.515620093166845,0.041433862991696796,True,True
2020-06-30,31.03333282470703,31.39999961853028,29.33333206176757,29.549999237060547,186678036.0,1,0,0,27,2020,25.774999618530273,23.861999473571778,24.475846413310485,22.863605218132864,78.07150055290201,1.2811416964655735,-30524.663069542512,-32914.83524024581,58259625.45,0.2073126599205423,4.320954839286159,0.04335505006913204,True,False
2020-07-01,29.549999237060547,29.76666641235352,29.183332443237305,29.566665649414062,35384595.0,2,0,0,27,2020,26.026666259765626,23.950999450683593,24.675486383353764,22.930302336852083,78.12175696662307,1.2312982873691907,-28305.217482460877,-30524.663069542512,56381238.75,0.19822017649710516,6.8202598058277175,0.04164481385791948,True,False
2020-07-02,29.983333587646484,30.16666603088379,29.5,29.683332443237305,27362040.0,3,0,0,27,2020,26.297499561309813,24.03866611480713,24.8718725033492,22.997496666268855,78.49333116660026,1.190967411905948,-26251.0860698295,-28305.217482460877,56216785.5,0.19344984738242785,5.730753634171819,0.04012242945374833,True,False
2020-07-03,30.33333206176757,32.650001525878906,30.16666603088379,32.400001525878906,205331484.0,4,0,1,27,2020,26.684999656677245,24.175999488830566,25.167093249330755,23.09105392855353,84.91712300162776,1.3178032455299233,-24358.45082646445,-26251.0860698295,65052351.0,0.2873954574289381,10.299038143061566,0.040672937761356345,True,True
2020-07-06,32.733333587646484,34.51666641235352,32.33333206176758,34.06666564941406,132074268.0,0,1,0,28,2020,27.144166278839112,24.350666160583497,25.51609608854971,23.20026399542777,87.40300877160392,1.3796268958910678,-22570.68242054499,-24358.45082646445,69366541.05,0.3351049287160116,10.411216980370554,0.04049785529611399,True,True
2020-07-07,33.900001525878906,34.46666717529297,33.233333587646484,34.01666641235352,93081504.0,1,0,0,28,2020,27.6274995803833,24.53399948120117,25.84945178752241,23.307889890123548,86.940077015529,1.3691773738735975,-20843.59738634912,-22570.68242054499,72252783.9,0.31595310770859164,8.86857646262699,0.04025019257549487,True,False
