Date,Open,High,Low,Close,Volume,weekday,is_monday,is_friday,week,year,sma_20,sma_50,ema_50,ema_200,rsi,atr,adx,adx_prev,avg_volume_20,dist_ema50,rsi_slope,volatility,vol_contraction,breakout
2020-05-28,159.4499969482422,162.39999389648438,156.6999969482422,158.1999969482422,76968678.0,3,0,0,22,2020,165.5824996948242,182.49999969482423,178.54759591213016,199.78973171394304,49.98549765258702,7.923833079769362,2010.277092974056,2125.3267550429414,65456157.6,-0.11396176386436352,4.5100375950299,0.05008744141987423,True,False
2020-05-29,156.10000610351562,161.89999389648438,155.1999969482422,161.3000030517578,58363280.0,4,0,1,22,2020,164.14249954223632,181.47399963378905,177.87121972152735,199.40674933919496,52.510945038310076,7.836416213231707,1903.4452639100907,2010.277092974056,65500798.3,-0.09316412568437547,7.937706146926381,0.04858286463092728,True,False
2020-06-01,164.0,171.39999389648438,163.35000610351562,170.0500030517578,92740893.0,0,1,0,23,2020,163.11999969482423,180.03499969482422,177.56450534232073,199.11464241096175,58.83001633341996,7.998100115481339,1785.2354513295372,1903.4452639100907,66984648.5,-0.042319844701371796,14.967719078611033,0.04703381341926217,True,False
2020-06-02,169.89999389648438,171.3000030517578,167.1999969482422,170.25,70419104.0,1,0,0,23,2020,162.68999938964845,178.9729995727539,177.27766199556308,198.82743203871337,58.96442283387223,7.719664828912359,1685.1556655582808,1785.2354513295372,67599694.85,-0.03964211799983558,14.62410221907831,0.04534311206409609,True,False
2020-06-03,172.5,179.89999389648438,172.0,174.89999389648438,113168889.0,2,0,0,23,2020,162.91499938964844,178.1679995727539,177.1844201093247,198.58934807709915,62.06533542529802,7.857545476596075,1582.4124621724845,1685.1556655582808,68705617.35,-0.012892929363827814,11.759293779415131,0.04492593339509555,True,False
2020-06-04,174.89999389648438,177.64999389648438,171.5,174.0500030517578,83494674.0,3,0,0,23,2020,163.06249923706054,177.34499969482422,177.06150179334168,198.34517548978232,61.155606911065696,7.735577506588096,1487.0080590285309,1582.4124621724845,69222529.45,-0.017008207380386685,11.170109258478675,0.04444456978428057,True,False
2020-06-05,176.5500030517578,189.8000030517578,176.0,187.8000030517578,201321234.0,4,0,1,23,2020,163.91499938964844,177.0279998779297,177.48261948975016,198.24024840084678,69.05692149560711,8.308036256117518,1393.784855922836,1487.0080590285309,77141471.2,0.05813179674533421,16.545976457297037,0.04423874398887958,True,True
2020-06-08,197.0,197.5,185.8000030517578,186.8000030517578,151741826.0,0,1,0,24,2020,164.9224998474121,176.56699981689454,177.84800708041715,198.12641511379115,67.97400282043048,8.550319162697852,1319.7695116053867,1393.784855922836,81931950.7,0.05033509297235397,9.143986487010523,0.045772585776290176,True,False
2020-06-09,187.6999969482422,191.0,183.3500061035156,184.4499969482422,96654191.0,1,0,0,24,2020,165.87249984741212,176.62399963378905,178.10690864386126,197.99033135094987,65.37932904567253,8.486010215111177,1251.0409775963267,1319.7695116053867,84035068.9,0.03561393745295097,6.414906211800307,0.04600710412314295,True,False
2020-06-10,184.5500030517578,189.0,183.8000030517578,187.6999969482422,67333317.0,2,0,0,24,2020,166.9125,176.71399963378906,178.48310818520952,197.88793996385826,67.24167621182167,8.251294981763392,1188.3436730789879,1251.0409775963267,83864107.65,0.05164011797390053,5.176340786523653,0.043960016600525925,True,False
2020-06-11,188.0,190.3999938964844,176.35000610351562,177.14999389648438,91726802.0,3,0,0,24,2020,167.06499938964845,176.45899963378906,178.43082919349482,197.68159224179485,56.59823722579574,8.66548732542092,1128.1111278742392,1188.3436730789879,84364413.6,-0.007178329567820768,-4.557369685269954,0.04891610287316465,True,False
2020-06-12,170.0,180.0,169.8000030517578,179.14999389648438,92758901.0,4,0,1,24,2020,167.62499923706054,176.18699951171874,178.45903173086694,197.49719822840868,57.95686542827805,8.775095155622438,1072.1809073269724,1128.1111278742392,86595532.1,0.0038718251405704773,-11.100056067329064,0.0489818334054358,True,False
2020-06-15,177.85000610351562,177.85000610351562,172.0,173.6999969482422,63613412.0,0,1,0,25,2020,167.98999938964843,175.74199951171875,178.27240291586207,197.26041015596923,53.080675177996056,8.659016494255434,1027.6065609489342,1072.1809073269724,88001425.7,-0.02564842282278481,-14.893327642434429,0.04985041247200242,True,False
2020-06-16,178.0,178.9499969482422,169.39999389648438,172.89999389648438,63925976.0,1,0,0,25,2020,168.86999893188477,175.46199951171874,178.0617202092198,197.01801795438232,52.38396178064284,8.72265839121989,983.4595642582882,1027.6065609489342,87330252.75,-0.028988410909826522,-12.995367265029692,0.05044915384116303,False,False
2020-06-17,171.0,176.1999969482422,169.25,172.9499969482422,73866905.0,2,0,0,25,2020,169.87749862670898,174.9839993286133,177.8612604734952,196.77853515830134,52.425993485084376,8.596039716721481,942.4659244741168,983.4595642582882,87447481.3,-0.0276128905877449,-14.815682726737293,0.049702456596712005,False,False
2020-06-18,172.39999389648438,180.6499938964844,171.10000610351562,179.64999389648438,58261857.0,3,0,0,25,2020,171.18999862670898,174.84599914550782,177.93140688223988,196.6081019119151,57.80110632902461,8.66417886502486,896.8353987547141,942.4659244741168,87052135.8,0.00965870525253533,1.2028691032288705,0.048228105535128615,True,False
2020-06-19,180.3000030517578,184.9499969482422,179.5,184.5,76895151.0,4,0,1,25,2020,172.81749877929687,175.02599914550783,178.18899876921088,196.48762328592588,61.21705261587808,8.434594442397527,920.3245460190379,896.8353987547141,87839519.8,0.03541745716279084,3.2601871876000317,0.04571595903738497,True,False
2020-06-22,185.0,191.75,184.25,187.6999969482422,80023958.0,0,1,0,26,2020,174.6599983215332,175.05199920654297,178.56197908995722,196.40018421788923,63.326433827983905,8.367837696511991,888.6083277728877,920.3245460190379,87487507.8,0.05117560807097323,10.245758649987849,0.0445809154638367,True,False
2020-06-23,189.6000061035156,193.1000061035156,187.8500061035156,192.4499969482422,65487085.0,1,0,0,26,2020,176.7124984741211,175.2409991455078,179.1066072412625,196.3608788719226,66.25995140698673,8.155849943566379,884.3389282381007,888.6083277728877,88348062.65,0.07449970669706055,13.875989626343888,0.04237905987475711,True,False
2020-06-24,194.8000030517578,194.8999938964844,183.8999938964844,184.6000061035156,74668987.0,2,0,0,26,2020,178.0124984741211,175.17799926757812,179.32203464762537,196.24385526228673,58.00255888768887,8.359003519025924,867.47533188261,884.3389282381007,87671756.0,0.029432921984527106,5.576565402604494,0.04528170770665393,True,False
2020-06-25,182.1999969482422,186.8000030517578,180.3999938964844,185.25,73620385.0,3,0,0,26,2020,179.364998626709,175.2129992675781,179.55450387713026,196.13446366763714,58.464131386705496,8.21907535018646,851.81627812394,867.47533188261,87504341.35,0.03172015181956777,0.6630250576808834,0.044367478273611115,True,False
