Date,Open,High,Low,Close,Volume,weekday,is_monday,is_friday,week,year,ema_50,ema_200,rsi,atr,adx,sma_20,sma_50,adx_prev,volume_sma20,avg_volume_20
2020-09-08,182.5687255859375,183.48350524902344,177.754150390625,181.1725006103516,26574542.0,1,0,0,37,2020,187.5758517473447,188.94625113727878,38.922828497082115,4.6901851731465145,191.28940685660348,187.54940872192384,188.77182952880858,126.54151610949937,28751216.8,28751216.8
2020-09-09,178.6207733154297,179.34295654296875,175.53944396972656,176.98382568359375,28901363.0,2,0,0,37,2020,187.16047817621723,188.82722202828688,33.032883096872894,4.7575331351092665,251.41244826462872,186.56723556518554,188.40399597167968,191.28940685660348,29090943.15,29090943.15
2020-09-10,177.27268981933594,178.8133544921875,176.40606689453125,178.04302978515625,18469229.0,3,0,0,37,2020,186.80293118048934,188.71991663283285,35.6833241310153,4.589658453862623,462.65376107604027,185.7704231262207,188.00053436279296,251.41244826462872,28835750.1,28835750.1
2020-09-11,178.04302978515625,179.5836944580078,175.97276306152344,177.12826538085938,19997552.0,4,0,1,37,2020,186.42353252168033,188.60457681938038,34.4164403368444,4.5197493783356055,514.9855633207312,185.1710090637207,187.5460385131836,462.65376107604027,28342697.9,28342697.9
2020-09-14,178.90965270996094,178.95779418945312,176.21348571777344,176.55050659179688,32185628.0,0,1,0,38,2020,186.0363550342339,188.484635822091,33.60492561721047,4.392932170717326,589.365786929987,184.4295639038086,187.22923919677734,514.9855633207312,29342332.4,29342332.4
2020-09-15,177.17640686035156,177.36898803710938,174.09507751464844,175.0579833984375,31956903.0,1,0,0,38,2020,185.60583065635953,188.35103729051235,31.53621729025926,4.313002052984727,658.433137424296,183.6231216430664,186.98947326660155,589.365786929987,30291721.8,30291721.8
2020-09-16,175.10614013671875,176.6949462890625,173.37289428710938,173.9506378173828,52591750.0,2,0,0,38,2020,185.14876427051732,188.2077497335658,30.0577894449483,4.24221990648247,722.56710574044,182.76612701416016,186.68808074951173,658.433137424296,32117793.5,32117793.5
2020-09-17,174.09507751464844,174.7691192626953,171.20632934570312,171.97666931152344,35240133.0,3,0,0,38,2020,184.63221152702735,188.0462464457843,27.5760073536961,4.19368919294745,782.1200763197164,181.93802032470703,186.36357849121094,722.56710574044,33001714.1,33001714.1
2020-09-18,172.8914337158203,173.18031311035156,170.43600463867188,172.45811462402344,30929813.0,4,0,1,38,2020,184.15479596220368,187.89114065651304,29.113321634687452,4.0901619985711815,837.4192632861875,181.08583984375,186.0698892211914,782.1200763197164,33653327.85,33653327.85
2020-09-21,173.32473754882812,173.90249633789062,168.55831909179688,169.23236083984375,24811451.0,0,1,0,39,2020,183.5696024279935,187.70548115584967,25.246529542662003,4.179734516251365,831.7904970087583,180.07718658447266,185.65005828857423,837.4192632861875,34128655.65,34128655.65
2020-09-22,169.23236083984375,170.1952667236328,167.3065185546875,167.73983764648438,19242719.0,1,0,0,39,2020,182.94882733852256,187.5068180363535,23.679401976321927,4.087521205729504,826.5637854654311,179.05649642944337,185.23215301513673,831.7904970087583,34301559.95,34301559.95
2020-09-23,168.46202087402344,170.96560668945312,165.33255004882812,166.10287475585938,64164525.0,2,0,0,39,2020,182.28820174704558,187.2938434763486,22.061888953082487,4.197916593936325,802.708500621763,177.97562408447266,184.72758544921874,826.5637854654311,36334647.75,36334647.75
2020-09-24,165.33255004882812,165.3806915283203,159.98837280273438,160.37353515625,32698988.0,3,0,0,39,2020,181.42880305721047,187.0259797119695,17.54465732241863,4.334815548164088,780.5571646954999,176.64198684692383,184.20183380126954,802.708500621763,35518072.15,35518072.15
2020-09-25,162.63638305664062,164.85108947753906,160.8068389892578,164.4177703857422,27650738.0,4,0,1,39,2020,180.76170373676075,186.80102240524087,28.650181568388234,4.345011174815872,801.9307178587758,175.44797134399414,183.753115234375,780.5571646954999,35101619.65,35101619.65
2020-09-28,164.65850830078125,168.3175811767578,164.1770477294922,166.8732147216797,24087933.0,0,1,0,40,2020,180.21705710871836,186.60273576162334,34.42498286204234,4.330405622847998,764.4720383155108,174.5909767150879,183.37950408935546,801.9307178587758,31269492.5,31269492.5
2020-09-29,168.26943969726562,168.26943969726562,162.73268127441406,163.1178436279297,26602326.0,1,0,0,40,2020,179.5464997173149,186.3690552428801,30.375701633215385,4.41657367999111,729.6889787396218,173.58954467773438,182.93945190429687,764.4720383155108,30534050.55,30534050.55
2020-09-30,163.69558715820312,165.71771240234375,162.4438018798828,165.33255004882812,19193371.0,2,0,0,40,2020,178.98908992639386,186.1597367832378,35.21545892919859,4.334954883024669,697.3904234191535,172.64348068237305,182.46088317871093,729.6889787396218,30424810.2,30424810.2
2020-10-01,168.02871704101562,168.125,163.79188537597656,164.51406860351562,20517295.0,3,0,0,40,2020,178.42144203137903,185.94435700035498,34.267429887549795,4.334823435953153,662.1335351066514,171.6444564819336,181.88602264404298,697.3904234191535,30635885.6,30635885.6
2020-10-05,164.75479125976562,166.39175415039062,162.491943359375,162.97340393066406,25234767.0,0,1,0,41,2020,177.81563661566472,185.71579030314413,32.4941494158215,4.3037511041719005,629.3949959593278,170.8043128967285,181.301533203125,662.1335351066514,29748472.25,29748472.25
2020-10-06,163.21412658691406,165.2362518310547,161.86605834960938,163.59930419921875,22728054.0,1,0,0,41,2020,177.25813338364722,185.49572576479662,33.98865040686047,4.237068416834287,598.9949238939561,169.87991485595703,180.7911883544922,629.3949959593278,29188954.0,29188954.0
2020-10-07,163.69558715820312,164.5622100830078,162.73268127441406,163.21412658691406,16913783.0,2,0,0,41,2020,176.70738801906947,185.27401831029033,33.49717302928643,4.065101301959963,575.7482881322487,168.98199615478515,180.29239807128906,598.9949238939561,28705916.05,28705916.05
2020-10-08,163.79188537597656,164.08074951171875,160.71055603027344,160.95127868652344,26484289.0,3,0,0,41,2020,176.08950137857747,185.0320010006011,30.689547947780355,4.01546502906606,554.1621263535204,168.18036880493165,179.7233151245117,575.7482881322487,28585062.35,28585062.35
2020-10-09,161.28829956054688,162.63638305664062,160.1809539794922,161.6253204345703,23234939.0,4,0,1,41,2020,175.52227859645953,184.79909870641174,32.50432393786532,3.9040338896433724,534.1178332732727,167.35948333740234,179.2322283935547,554.1621263535204,28823347.85,28823347.85
2020-10-12,164.1770477294922,168.70274353027344,163.69558715820312,165.8140106201172,68801924.0,0,1,0,42,2020,175.1415622052304,184.61019235729438,42.5679548703827,4.130704547219069,507.2313863104528,166.79377059936525,178.8095086669922,534.1178332732727,31263566.45,31263566.45
2020-10-13,166.4398956298828,168.36572265625,163.21412658691406,163.84002685546875,37058708.0,1,0,0,42,2020,174.69836474053386,184.4035240438434,39.573400898599985,4.2036253702274164,482.2653998449772,166.15824661254882,178.3771597290039,507.2313863104528,31507220.45,31507220.45
2020-10-14,164.22518920898438,164.65850830078125,160.85499572753906,161.57717895507812,39688050.0,2,0,0,42,2020,174.1838084352219,184.1763962320149,36.41125785437836,4.175045884728472,459.08269812703554,165.48420639038085,177.8793325805664,482.2653998449772,31893777.8,31893777.8
2020-10-15,161.4808807373047,161.57717895507812,158.4477081298828,158.9291534423828,28161148.0,3,0,0,42,2020,173.58558667079683,183.9251798858494,33.080091478449134,4.100361951904675,437.5559036746612,164.73313217163087,177.34491455078125,459.08269812703554,30672247.7,30672247.7
2020-10-16,159.3624725341797,160.6142578125,157.7255096435547,159.5550537109375,21006060.0,4,0,1,42,2020,173.03536969197881,183.68269106818857,34.603042176114485,4.013818110264721,417.5667373974564,164.11205139160157,176.77390563964843,437.5559036746612,29960544.05,29960544.05
2020-10-19,160.6142578125,162.63638305664062,159.98837280273438,162.01048278808594,19748904.0,0,1,0,43,2020,172.6030211859438,183.46704720470498,40.33926538237581,3.9472117699388924,409.3889557699154,163.58966979980468,176.23852478027345,417.5667373974564,29401498.6,29401498.6
2020-10-20,161.76976013183594,162.0586395263672,160.51797485351562,161.2401580810547,16770677.0,1,0,0,43,2020,172.15741871124226,183.2458841288478,39.17823267701687,3.775315548718369,406.5671496581248,163.19005966186523,175.63381408691407,409.3889557699154,28999459.9,28999459.9
2020-10-21,161.91419982910156,162.63638305664062,160.4216766357422,161.4327392578125,17113482.0,2,0,0,43,2020,171.73684304640187,183.02883791122557,39.645911661360344,3.6638434681598024,400.80508525116437,162.87470474243165,174.9520700073242,406.5671496581248,28892998.05,28892998.05
2020-10-22,161.33645629882812,162.82896423339844,160.8068389892578,162.2993621826172,22893091.0,3,0,0,43,2020,171.366745757626,182.82257447113992,41.81415098008882,3.546577880729861,399.4859232461824,162.68452911376954,174.26551147460938,400.80508525116437,26829426.35,26829426.35
2020-10-23,162.6845245361328,164.65850830078125,161.52903747558594,164.4177703857422,20921450.0,4,0,1,43,2020,171.09423691951292,182.63944209218073,46.84148267621791,3.5167845196202507,390.1133434437147,162.88674087524413,173.67428131103514,399.4859232461824,26240549.45,26240549.45
2020-10-26,165.1399688720703,165.2362518310547,162.01048278808594,162.2993621826172,16699886.0,0,1,0,44,2020,170.7493398710072,182.4370532373592,42.854021806396936,3.495997699859429,379.958334414456,162.78082046508788,173.13793762207033,390.1133434437147,25693006.85,25693006.85
2020-10-27,162.251220703125,163.02154541015625,160.5661163330078,160.9994354248047,47652264.0,1,0,0,44,2020,170.3669906770385,182.22374360738357,40.571669929137464,3.421671369665787,370.52868317300147,162.48713150024415,172.53033813476563,379.958334414456,26871223.4,26871223.4
2020-10-28,162.251220703125,162.251220703125,158.88101196289062,159.3624725341797,17468592.0,2,0,0,44,2020,169.935440945946,181.99626827332185,37.838717585102174,3.4179954675635438,361.77257844879364,162.29936294555665,171.8938510131836,370.52868317300147,26414536.7,26414536.7
2020-10-29,158.88101196289062,159.79579162597656,157.38848876953125,157.77366638183594,21816186.0,3,0,0,44,2020,169.45850861009853,181.75524735897872,35.34978724686887,3.3458031381979563,353.64190977631495,161.92141876220703,171.22751373291015,361.77257844879364,26545677.45,26545677.45
2020-10-30,157.91810607910156,160.6142578125,157.29220581054688,159.1217498779297,16976909.0,4,0,1,44,2020,169.0531455225625,181.53003842881904,39.0152446806704,3.3441066284661827,344.1147513890396,161.65180282592775,170.63917266845704,353.64190977631495,26368658.15,26368658.15
2020-11-02,160.6142578125,160.9994354248047,158.35140991210938,160.5661163330078,14924105.0,0,1,0,45,2020,168.7203208484623,181.32144218905975,42.75983559792646,3.2943865487682635,343.33778300299906,161.53143844604492,170.0604605102539,344.1147513890396,25853125.05,25853125.05
2020-11-03,160.9994354248047,164.4177703857422,160.90313720703125,163.79188537597656,23473408.0,1,0,0,45,2020,168.52704886914913,181.14701873818333,50.12535637533138,3.334191370480129,333.440619179283,161.54106750488282,169.54818969726563,343.33778300299906,25890392.75,25890392.75
2020-11-04,163.74374389648438,165.4288330078125,161.96234130859375,163.5030059814453,19533203.0,2,0,0,45,2020,168.33002757943524,180.9714564221959,49.51092748589862,3.3436413939614593,329.15237055562875,161.55551147460938,169.05517700195313,333.440619179283,26021363.75,26021363.75
2020-11-05,164.89923095703125,168.51016235351562,163.88816833496094,168.26943969726562,28037401.0,3,0,0,45,2020,168.32765158405604,180.8450681960772,58.541058304412005,3.462463892397806,320.047038495778,161.9214195251465,168.66615936279297,329.15237055562875,26099019.35,26099019.35
2020-11-06,169.9545440673828,170.6285858154297,166.96949768066406,167.4990997314453,35571152.0,4,0,1,45,2020,168.2951593545419,180.71227248996146,56.773728422312345,3.4765084811383646,328.9017893406342,162.21510848999023,168.27521575927733,320.047038495778,26715830.0,26715830.0
2020-11-09,167.4990997314453,170.72486877441406,165.47698974609375,166.39175415039062,36645472.0,0,1,0,46,2020,168.22051601320265,180.56977977016476,54.23887330930124,3.603034948794218,336.4773114277294,162.2439956665039,167.83708923339844,328.9017893406342,25108007.4,25108007.4
2020-11-10,168.51016235351562,172.8914337158203,165.47698974609375,171.73593139648438,59672371.0,1,0,0,46,2020,168.35837543999804,180.48188078137193,62.857840633019386,3.8752784502893856,334.1943637597141,162.6387908935547,167.59154571533202,336.4773114277294,26238690.55,26238690.55
2020-11-11,172.9395751953125,179.00595092773438,171.97666931152344,178.42819213867188,65757234.0,2,0,0,46,2020,168.75327021249504,180.46144606850925,70.38107374855568,4.117759956072287,191.25540103481808,163.48134155273436,167.49717987060546,334.1943637597141,27542149.75,27542149.75
2020-11-12,178.3319091796875,181.7502593994141,177.03196716308594,181.028060913086,48153554.0,3,0,0,46,2020,169.2346345536947,180.46708402716177,72.6949670695563,4.160655118947706,148.42844471272454,164.58628692626954,167.4326644897461,191.25540103481808,28541770.05,28541770.05
2020-11-13,180.2577362060547,181.79840087890625,178.66893005371094,180.16143798828125,29284742.0,4,0,1,46,2020,169.66313664916868,180.4640427730436,70.71193306886445,4.086999097965393,113.47948374976704,165.61660614013672,167.34600219726562,148.42844471272454,28955704.15,28955704.15
2020-11-14,182.03912353515625,182.9539031982422,181.0762176513672,181.60581970214844,8066280.0,5,0,0,46,2020,170.1314771610502,180.4754037375123,72.07901049924135,3.9945323916793605,85.45440361734472,166.59637298583985,167.38259307861327,113.47948374976704,28371572.95,28371572.95
2020-11-17,181.9909820556641,182.3761444091797,179.48739624023438,180.4021759033203,21757459.0,1,0,0,47,2020,170.53424966074707,180.4746751023462,69.18106423502203,3.9155478043412146,59.43111492295256,167.55447387695312,167.3488912963867,85.45440361734472,28620912.05,28620912.05
2020-11-18,179.87257385253906,181.4613800048828,175.97276306152344,177.22454833984375,27620283.0,2,0,0,47,2020,170.7966143148293,180.44233553257004,62.08440825155851,4.027909885699655,35.266632563874126,168.34406433105468,167.26993225097655,59.43111492295256,29146252.1,29146252.1
2020-11-19,176.02090454101562,184.6871490478516,175.92462158203125,180.9317779541016,50871154.0,3,0,0,47,2020,171.19407171244785,180.44720560641613,66.41319668454582,4.3660968557082755,-7.6467730839197685,169.27568511962892,167.3488912963867,35.266632563874126,30545155.25,30545155.25
2020-11-20,181.79840087890625,184.8797302246093,179.15037536621094,184.59085083007807,47052232.0,4,0,1,47,2020,171.71943559941374,180.4884359071491,70.04799768954143,4.463472427328996,-32.56601740955909,170.2843391418457,167.47984771728517,-7.6467730839197685,31851694.35,31851694.35
2020-11-23,184.8797302246093,185.36119079589844,181.65396118164065,183.7723693847656,24073204.0,0,1,0,48,2020,172.19209966942753,180.52111186215026,68.26827091378443,4.409455083538195,-50.70572167314762,171.3579895019531,167.61272979736327,-32.56601740955909,32220360.25,32220360.25
2020-11-24,183.5316467285156,189.16470336914065,183.5316467285156,188.298080444336,47160760.0,1,0,0,48,2020,172.82370675863962,180.59849463411234,72.43819319891304,4.496855194758686,-89.81510180574905,172.7229217529297,167.84768127441407,-50.70572167314762,32195785.05,32195785.05
2020-11-25,188.7313842773437,190.60906982421875,185.36119079589844,186.6611175537109,43263598.0,2,0,0,48,2020,173.36635031923066,180.6588192402775,68.91076649624728,4.5504997542988015,-115.6444224047876,174.08785400390624,168.07974395751953,-89.81510180574905,33485535.35,33485535.35
2020-11-26,187.86476135253903,188.58694458007807,185.40933227539065,187.5758819580078,25155854.0,3,0,0,48,2020,173.92358685408468,180.7276457349813,69.79590517688933,4.452436365040845,-139.42092756075823,175.57796478271484,168.35224884033204,-115.6444224047876,33652518.75,33652518.75
2020-11-27,187.23887634277344,188.4906616210937,186.0352325439453,186.46853637695312,32594141.0,4,0,1,48,2020,174.41554565890303,180.78476902495117,67.29807698390825,4.309792987334241,-158.91270709670803,176.945304107666,168.64208618164062,-139.42092756075823,34433380.35,34433380.35
2020-12-01,187.7684783935547,189.0684051513672,185.264892578125,187.1907196044922,16505446.0,1,0,0,49,2020,174.91653287245555,180.84850982673765,68.09989108448134,4.2736301006133806,-181.2268656373637,178.27653427124022,168.93673828125,-158.91270709670803,34512447.4,34512447.4
2020-12-02,187.7684783935547,191.37940979003903,186.3722381591797,188.6832427978516,29520716.0,2,0,0,49,2020,175.45640384992208,180.9264673687388,69.75061816398242,4.326025924202378,-242.13098937027496,179.52110214233397,169.32575592041016,-181.2268656373637,34814812.8,34814812.8
2020-12-03,189.8868865966797,189.8868865966797,187.3351593017578,188.9239654541016,29087754.0,3,0,0,49,2020,175.98454352067424,181.00604446411555,70.02007807934764,4.1992903078251995,-278.24276443512287,180.7921501159668,169.7494384765625,-242.13098937027496,35292540.35,35292540.35
2020-12-04,189.54986572265625,191.9571533203125,189.2128448486328,190.8498077392578,23005484.0,4,0,1,49,2020,176.56749505865793,181.10399235740056,72.15697017298429,4.1159972762813215,-459.6900473839527,181.9211685180664,170.24437713623047,-278.24276443512287,35040944.5,35040944.5
2020-12-07,190.8498077392578,196.1939849853516,190.2720489501953,195.61622619628903,37068111.0,0,1,0,50,2020,177.31450412287876,181.24839269410595,76.60210566260638,4.244992901915247,-372.16021124889664,183.3270248413086,170.94923095703126,-459.6900473839527,35115792.45,35115792.45
2020-12-08,196.3384246826172,197.10874938964844,192.1497344970703,194.9421844482422,32042241.0,1,0,0,50,2020,178.00578570426558,181.38464932847546,74.78384716671425,4.295994472676882,-203.30290930881876,184.75454635620116,171.55971923828125,-372.16021124889664,34885630.9,34885630.9
2020-12-09,197.3976287841797,200.09378051757807,197.06060791015625,197.7827911376953,41212760.0,2,0,0,50,2020,178.78135454479224,181.54781491861698,77.23612719186862,4.357108872438239,-245.912231876547,186.05688934326173,172.17791076660157,-203.30290930881876,33962650.35,33962650.35
2020-12-10,198.98643493652344,205.72683715820312,195.61622619628903,204.81207275390625,67739601.0,3,0,0,50,2020,179.80216702358103,181.77930007120693,81.92144854347147,4.7680733074008,-122.10265344349631,187.37608337402344,173.0117953491211,-245.912231876547,34061768.7,34061768.7
2020-12-11,206.49717712402344,209.86737060546875,205.4379730224609,208.278564453125,62645643.0,4,0,1,50,2020,180.91888849140628,182.04297434366381,83.70287587480195,4.788589346269493,-150.57702040919543,188.73860855102538,173.87071563720704,-122.10265344349631,34786373.15,34786373.15
2020-12-14,209.86737060546875,210.49327087402344,207.0267791748047,207.8934020996093,28029531.0,0,1,0,51,2020,181.97671255447307,182.30019253029016,82.72745400011452,4.694153800051582,-171.59039805959304,190.1252067565918,174.73830230712892,-150.57702040919543,34723612.6,34723612.6
2020-12-15,207.2675018310547,208.37486267089844,203.7528686523437,205.63055419921875,24151252.0,1,0,0,51,2020,182.90431418760036,182.53233543246856,77.04674403677969,4.688999529944666,-191.10282016353372,191.32644348144532,175.5914453125,-171.59039805959304,35527861.2,35527861.2
2020-12-16,205.82313537597656,207.556381225586,205.5823974609375,206.06385803222656,20304621.0,2,0,0,51,2020,183.81253159327198,182.76647993594875,77.36723255076903,4.495069832423511,-204.43651182969225,192.60952758789062,176.44073638916015,-191.10282016353372,35455219.3,35455219.3
2020-12-17,206.2564392089844,207.12306213378903,203.4158477783203,205.1490936279297,23248344.0,3,0,0,51,2020,184.64925951619975,182.9891925099983,74.9868078648139,4.438794441212456,-216.81779694826804,194.00575485229493,177.27943572998046,-204.43651182969225,35236622.35,35236622.35
2020-12-18,205.19723510742188,207.9415435791016,201.97146606445312,206.5453186035156,24690701.0,4,0,1,51,2020,185.50792850001605,183.22358182436167,76.19093027420934,4.548171803600742,-232.14093626178584,195.28643188476562,178.1913165283203,-216.81779694826804,33927599.7,33927599.7
2020-12-21,206.5453186035156,206.73789978027344,191.7645721435547,195.42364501953125,43445980.0,0,1,0,52,2020,185.89678012823234,183.3449754879952,53.92317640464045,5.292825791680601,-246.36956562433807,195.82807159423828,178.86728302001953,-232.14093626178584,33747287.1,33747287.1
2020-12-22,195.56808471679688,198.6012725830078,189.59800720214844,195.85696411132807,42564860.0,1,0,0,52,2020,186.2873755785498,183.46947288723237,54.48136978708474,5.557857190907656,-259.5818643181365,196.43230133056642,179.46814208984375,-246.36956562433807,34671869.9,34671869.9
2020-12-23,195.47178649902344,200.527099609375,194.5088806152344,200.045639038086,24608258.0,2,0,0,52,2020,186.82691532206104,183.6344098638578,59.5789415547901,5.590740176852866,-261.04443960890455,197.0196792602539,180.1922543334961,-259.5818643181365,33544244.8,33544244.8
2020-12-24,202.2122039794922,202.8380889892578,197.97537231445312,200.86412048339844,23645158.0,3,0,0,52,2020,187.37739395583898,183.8058497705199,60.50958375254663,5.538738498135139,-259.0887740302249,197.72982940673828,180.9779931640625,-261.04443960890455,32563322.8,32563322.8
2020-12-28,201.2492828369141,202.40478515625,200.1419372558593,201.73074340820312,16347233.0,0,1,0,53,2020,187.94027040495132,183.9842069211436,61.51980917701826,5.304746312581965,-255.86175554860512,198.43757247924805,181.8340249633789,-259.0887740302249,32122891.75,32122891.75
2020-12-29,202.69366455078125,205.5823974609375,202.30848693847656,203.7047271728516,27568853.0,1,0,0,53,2020,188.55848439584938,184.18043100325016,63.79192322501219,5.2009540083071375,-259.6932216868004,199.29938201904298,182.71701843261718,-255.86175554860512,31871627.35,31871627.35
2020-12-30,204.81207275390625,205.5823974609375,201.7788848876953,203.31954956054688,19654130.0,2,0,0,53,2020,189.13734969642576,184.37086999387003,63.01010594832022,5.101136762945356,-263.2510116722675,200.1058235168457,183.54319976806642,-259.6932216868004,32029061.55,32029061.55
2020-12-31,202.74180603027344,203.4639892578125,200.81597900390625,201.2492828369141,18947950.0,3,0,0,53,2020,189.612327466641,184.53881440026848,58.836276524236524,4.925913440871134,-266.5546738016298,200.73412551879883,184.3433822631836,-263.2510116722675,31500423.25,31500423.25
2021-01-01,202.11590576171875,206.2564392089844,201.5381622314453,205.9194183349609,20279389.0,4,0,1,53,2021,190.25182122618295,184.75155672797686,64.54217954677932,4.931716507385361,-284.3069259474114,201.5838981628418,185.23311584472657,-266.5546738016298,31060005.0,31060005.0
