Date,Open,High,Low,Close,Volume,weekday,is_monday,is_friday,week,year,sma_20,sma_50,ema_50,ema_200,rsi,atr,adx,adx_prev,avg_volume_20
2020-03-27,24.66666603088379,25.583332061767575,22.91666603088379,24.38333320617676,47228853.0,4,0,1,13,2020,23.038333034515382,27.43966636657715,26.31460072668425,30.78303384826813,51.050276362139776,2.214364590578941,-131.16157970552132,-154.94401841032658,47417357.4
2020-03-30,24.216665267944336,25.299999237060547,23.566665649414062,24.200000762939453,46529544.0,0,1,0,14,2020,23.015833091735843,27.218666381835938,26.231675237909943,30.71753103149869,50.51419972363569,2.1800052332266224,-106.02099489399774,-131.16157970552132,47127227.1
2020-03-31,24.983333587646484,25.26666641235352,24.200000762939453,24.816665649414062,21484521.0,1,0,0,14,2020,23.04083309173584,26.99099967956543,26.176184665812066,30.65881595306999,52.32758672624983,2.1004809772400113,-78.26167893084605,-106.02099489399774,46820199.75
2020-04-01,24.600000381469727,25.41666603088379,22.466665267944336,23.01666641235352,28985310.0,2,0,0,14,2020,22.94999980926514,26.7513330078125,26.05228198920585,30.58277466410764,46.922542840128116,2.1611609619328287,-53.096070137964375,-78.26167893084605,45376298.7
2020-04-03,23.91666603088379,23.966665267944336,22.833332061767575,23.316665649414062,27952953.0,4,0,1,14,2020,22.86833305358887,26.517332992553712,25.945002917057153,30.510475071921636,47.888667591519535,2.087744693664538,-25.970533811864307,-53.096070137964375,43721746.2
2020-04-07,24.26666641235352,24.333332061767575,22.833332061767575,23.0,37884333.0,1,0,0,15,2020,22.79999971389771,26.30433296203613,25.829512606584323,30.435743976678637,46.917873972642525,2.0457629298313567,-2.9120232194497966,-25.970533811864307,43276718.7
2020-04-08,23.0,23.76666641235352,21.700000762939453,22.13333320617676,50097555.0,2,0,0,15,2020,22.714999771118165,26.07266628265381,25.684564394803637,30.353132924235837,44.27263211250284,2.047255981230122,18.499450902077964,-2.9120232194497966,44299361.55
2020-04-09,22.466665267944336,23.816665649414062,22.350000381469727,23.38333320617676,29167602.0,3,0,0,15,2020,22.72249975204468,25.861332931518554,25.594320034465326,30.283781683260127,48.759876941810475,2.0212614428020634,48.88806554764196,18.499450902077964,43195331.85
2020-04-13,24.333332061767575,24.5,23.36666679382324,23.5,29985114.0,0,1,0,16,2020,22.749999713897708,25.653666305541993,25.512189837035315,30.21628136800381,49.17125634468394,1.9578379973288276,141.67541378511237,48.88806554764196,42875930.4
2020-04-15,24.0,24.41666603088379,22.966665267944336,23.200000762939453,34458015.0,2,0,0,16,2020,22.815833091735843,25.449666290283204,25.421515755698223,30.146467630639986,48.10182838445843,1.921563909158158,227.83509429133497,141.67541378511237,41002588.95
2020-04-16,23.5,24.066665649414062,23.399999618530277,23.66666603088379,70586814.0,3,0,0,16,2020,22.834166431427004,25.25266628265381,25.35269811943099,30.08199199283147,49.926230341116565,1.846213978966476,783.8748689893337,227.83509429133497,41237809.35
2020-04-17,24.16666603088379,24.36666679382324,23.549999237060547,23.76666641235352,59145438.0,4,0,1,16,2020,22.924166488647465,25.056332969665526,25.290500797584816,30.019152932329202,50.32917987994827,1.772674948809063,862.5558759416141,783.8748689893337,42144268.2
2020-04-20,24.100000381469727,25.76666641235352,23.816665649414062,25.11666679382324,104546547.0,0,1,0,17,2020,23.0183331489563,24.954333000183105,25.283683777829463,29.970371975727154,55.53163621261306,1.7889124524655584,834.1586441459069,862.5558759416141,45484923.9
2020-04-21,24.983333587646484,25.683332443237305,24.100000381469727,25.299999237060547,62019870.0,1,0,0,17,2020,23.036666488647462,24.903666343688965,25.284323599760093,29.92390060519316,56.20251856591308,1.774228138844274,816.2552666089776,834.1586441459069,43662683.1
2020-04-22,25.316665649414062,25.899999618530277,24.966665267944336,25.53333282470703,31721535.0,2,0,0,17,2020,23.237499809265138,24.848666343688965,25.294088667405074,29.880213363596283,57.08983398641324,1.7141642968258217,908.8038313959834,816.2552666089776,42222434.55
2020-04-23,25.566665649414062,26.36666679382324,25.233333587646484,25.333332061767575,39150099.0,3,0,0,17,2020,23.315833091735843,24.77599967956543,25.29562762404674,29.834970763578088,56.041788917329164,1.6726763617794598,913.6044236358562,908.8038313959834,41406904.2
2020-04-24,25.03333282470703,25.899999618530277,24.450000762939453,24.850000381469727,72877884.0,4,0,1,17,2020,23.567499828338626,24.692999687194824,25.278152045906467,29.785369068233727,53.48636724301989,1.6567708256231288,918.0621164300238,913.6044236358562,43824644.85
2020-04-27,25.066665649414062,25.28333282470703,24.38333320617676,24.549999237060547,21745512.0,0,1,0,18,2020,23.82083311080933,24.60033302307129,25.249597033794863,29.73327583608275,51.904330696703376,1.6027157394022105,922.2014025960366,918.0621164300238,43540815.45
2020-04-28,24.75,24.833332061767575,24.233333587646484,24.41666603088379,14137194.0,1,0,0,18,2020,23.996666431427002,24.511999702453615,25.216933072896392,29.68037424598127,51.17977483350743,1.5310930775964162,926.045025464477,922.2014025960366,43336313.85
2020-04-29,24.649999618530277,24.700000762939453,24.049999237060547,24.38333320617676,29327631.0,2,0,0,18,2020,24.093333053588868,24.42833305358887,25.18424288204464,29.627667369963316,50.988148143397126,1.4681579667594513,929.6141038423145,926.045025464477,42951616.2
2020-04-30,24.700000762939453,24.816665649414062,23.78333282470703,24.03333282470703,51318042.0,3,0,0,18,2020,24.07583303451538,24.348999710083007,25.139109154305913,29.572002349612507,48.91705782712445,1.4370990280414213,922.3067968877375,929.6141038423145,43156075.65
2020-05-04,23.51666641235352,23.566665649414062,22.333332061767575,22.483333587646484,36058335.0,0,1,0,19,2020,23.98999967575073,24.23066638946533,25.03496109286829,29.50146833208051,40.97862412897943,1.4558777233912812,915.521440429916,922.3067968877375,42632515.2
2020-05-05,22.86666679382324,22.86666679382324,21.716665267944336,21.799999237060547,25048227.0,1,0,0,19,2020,23.839166355133056,24.112999725341798,24.908099843620928,29.42483679879673,38.04716873514137,1.4340294235689683,909.2207522905103,915.521440429916,42810700.5
2020-05-06,21.76666641235352,21.950000762939453,20.91666603088379,21.216665267944336,31888788.0,2,0,0,19,2020,23.7491662979126,23.997333030700684,24.763337703398317,29.343163450231035,35.699398897426704,1.4054083741751608,903.3701133039193,909.2207522905103,42955874.4
2020-05-07,21.13333320617676,21.450000762939453,20.850000381469727,20.88333320617676,26103246.0,3,0,0,19,2020,23.627499675750734,23.862999687194826,24.611180664291588,29.258986034867313,34.39337108784093,1.3478792318390584,897.9373771020848,903.3701133039193,42863389.05
2020-05-08,21.16666603088379,21.25,19.833332061767575,19.899999618530277,39644082.0,4,0,1,19,2020,23.472499656677247,23.6963330078125,24.4264284664186,29.165861791918687,30.81221752312902,1.352792710867156,892.8926934860957,897.9373771020848,42951376.5
2020-05-11,20.16666603088379,20.66666603088379,19.78333282470703,20.049999237060547,43531365.0,0,1,0,20,2020,23.368332958221437,23.520332984924316,24.2548037907575,29.075156691870347,31.975769533411835,1.3192598891035563,888.2083444141058,892.8926934860957,42623067.0
2020-05-12,19.899999618530277,20.399999618530277,19.25,20.183332443237305,40166454.0,1,0,0,20,2020,23.20833292007446,23.37766632080078,24.095138247717493,28.98668082869987,33.05351699160349,1.3071698697768934,883.8585917044009,888.2083444141058,43173009.6
2020-05-13,21.466665267944336,22.200000762939453,20.75,21.899999618530277,84071691.0,2,0,0,20,2020,23.128332901000977,23.265666313171387,24.00905437990623,28.916166587802664,45.11132992579453,1.3578483304858402,836.9222272286922,883.8585917044009,45877338.45
2020-05-14,21.483333587646484,21.833332061767575,21.083332061767575,21.216665267944336,33954891.0,3,0,0,20,2020,23.02916612625122,23.154666290283203,23.899548924535175,28.83955463437124,41.87794111931622,1.3191925609341875,797.9395169605001,836.9222272286922,45852182.25
2020-05-15,21.01666641235352,22.933332443237305,20.75,22.583332061767575,100684062.0,4,0,1,20,2020,22.97499942779541,23.089999618530275,23.84793257697566,28.777303663499563,49.65077153706011,1.3809168382415529,756.1159655490932,797.9395169605001,47357044.65
2020-05-18,23.66666603088379,23.933332443237305,21.333332061767575,21.5,128706990.0,0,1,0,21,2020,22.861666107177733,23.026999626159668,23.755856789643282,28.7048926817732,44.56332953081978,1.4679942341864227,714.9721244649027,756.1159655490932,50835122.25
2020-05-19,21.850000381469727,22.216665267944336,20.549999237060547,20.76666641235352,63288999.0,1,0,0,21,2020,22.64416608810425,22.955999641418458,23.638633637592704,28.62590535570932,41.465980995567286,1.4821850768076632,676.76712917244,714.9721244649027,48772244.85
2020-05-20,20.86666679382324,21.399999618530277,20.566665649414062,21.066665649414062,50209938.0,2,0,0,21,2020,22.432499408721924,22.880666313171385,23.53777214786021,28.550689040223798,43.205083454237474,1.4358385691154167,641.4028307565147,676.76712917244,48181748.25
2020-05-21,21.466665267944336,21.799999237060547,20.799999237060547,21.0,61140009.0,3,0,0,21,2020,22.205832767486573,22.801666297912597,23.438251671473537,28.475557805992718,42.900054325538186,1.4047072427500298,607.8285527778179,641.4028307565147,49652671.95
2020-05-22,20.833332061767575,21.183332443237305,20.5,21.01666641235352,34434273.0,4,0,1,21,2020,21.98999948501587,22.734666290283204,23.34328754366491,28.40133998118039,43.00838267835664,1.3531804713562638,576.6524375118852,607.8285527778179,49416880.65
2020-05-26,21.183332443237305,21.76666641235352,21.11666679382324,21.66666603088379,32415078.0,1,0,0,22,2020,21.830832767486573,22.691332969665527,23.27753768041859,28.33432830008291,47.21445841643012,1.3100961519736736,553.3495933172574,576.6524375118852,47393740.35
2020-05-27,21.683332443237305,22.36666679382324,21.399999618530277,22.216665267944336,48061671.0,2,0,0,22,2020,21.71416606903076,22.670999603271483,23.235934840713718,28.27345603110641,50.54065660143447,1.2855655107821944,529.1987583973747,553.3495933172574,48709548.3
2020-05-28,22.316665649414062,23.466665267944336,22.066665649414062,23.216665267944336,70314837.0,3,0,0,22,2020,21.65416603088379,22.676332893371583,23.23517917119335,28.2231397051048,55.97286209851804,1.293739375621343,504.17296167587784,529.1987583973747,51518430.45
2020-05-29,23.0,23.483333587646484,22.66666603088379,23.066665649414062,40149138.0,4,0,1,22,2020,21.588332653045654,22.699999542236327,23.22857079779024,28.17183150554569,54.99710325181842,1.2596628171314395,485.47216269003655,504.17296167587784,52059505.8
2020-06-01,23.333332061767575,23.66666603088379,23.066665649414062,23.13333320617676,47417268.0,0,1,0,23,2020,21.543332672119142,22.696666221618653,23.224835990275988,28.121697194109185,55.36949993485751,1.2125440717270315,472.8890680726864,485.47216269003655,51864467.1
2020-06-02,23.200000762939453,23.466665267944336,22.88333320617676,23.216665267944336,21847401.0,1,0,0,23,2020,21.579999256134034,22.72166622161865,23.224515569792395,28.072890906286652,55.86116401589815,1.1676003567299273,461.2047659280042,472.8890680726864,51153920.4
2020-06-03,23.433332443237305,24.733333587646484,23.16666603088379,24.53333282470703,72952329.0,2,0,0,23,2020,21.716665935516357,22.747666206359863,23.275841736651795,28.03767142288785,62.82888846754824,1.196105156732268,444.1059805507658,461.2047659280042,53549125.5
2020-06-04,24.53333282470703,24.933332443237305,23.899999618530277,24.26666641235352,30651105.0,3,0,0,23,2020,21.869165992736818,22.734332885742187,23.314697606287158,28.000148984972085,60.737643556279494,1.184478561587608,436.3304845093997,444.1059805507658,53487241.35
2020-06-05,24.466665267944336,24.78333282470703,24.28333282470703,24.649999618530277,28620174.0,4,0,1,23,2020,22.05749931335449,22.796999549865724,23.367062391081006,27.966814165405502,62.66159492584271,1.1367776937851726,436.8055577019824,436.3304845093997,53613087.75
2020-06-08,25.066665649414062,25.799999237060547,24.716665267944336,24.88333320617676,45790467.0,0,1,0,24,2020,22.306665992736818,22.819332885742188,23.426523991672997,27.936132762826112,63.823653278884045,1.137722116981251,427.100236520141,436.8055577019824,53920407.0
2020-06-09,25.11666679382324,25.38333320617676,24.183332443237305,24.350000381469727,35356647.0,1,0,0,24,2020,22.521666049957275,22.9099995803833,23.462738752057184,27.900449853558886,59.282128376615844,1.1421705916925515,418.0881525655739,427.100236520141,53511671.1
2020-06-10,24.549999237060547,24.850000381469727,23.91666603088379,24.483333587646484,28261539.0,2,0,0,24,2020,22.736666107177733,23.0099995803833,23.502762078943043,27.866448696684138,60.04752824876754,1.1272537173277934,409.71978889347594,418.0881525655739,52916425.35
2020-06-11,24.61666679382324,24.899999618530277,23.433332443237305,23.549999237060547,31884348.0,3,0,0,24,2020,22.819166088104247,23.062999572753906,23.50461451651628,27.823498950817235,52.59458280772905,1.1514975357538777,401.5931082645701,409.71978889347594,50307058.2
2020-06-12,22.466665267944336,24.083332061767575,22.466665267944336,23.966665267944336,42305706.0,4,0,1,24,2020,22.95666608810425,23.093332862854005,23.522734153827184,27.785122496261287,55.2640523925295,1.1847239113302606,394.04690482344324,401.5931082645701,50724598.95
2020-06-15,23.983333587646484,24.183332443237305,23.149999618530277,23.649999618530277,27797562.0,0,1,0,25,2020,23.009999465942382,23.078666191101075,23.52772495636456,27.743976994990334,52.82922174212601,1.1739102622857438,405.36791512752507,394.04690482344324,47080273.95
2020-06-16,24.28333282470703,24.299999237060547,23.066665649414062,23.549999237060547,31937172.0,1,0,0,25,2020,23.11249942779541,23.065666160583497,23.528598457568325,27.702245873020882,52.04934373147732,1.1781547855257968,412.4387626380895,405.36791512752507,42241783.05
2020-06-17,23.716665267944336,24.26666641235352,23.549999237060547,23.88333320617676,35644017.0,2,0,0,25,2020,23.268332767486573,23.04699951171875,23.54250962418042,27.66424674200751,54.46249367027736,1.145191384794881,458.0637055504445,412.4387626380895,40859533.95
2020-06-18,23.983333587646484,25.75,23.88333320617676,25.61666679382324,100177014.0,3,0,0,25,2020,23.49583282470703,23.098999519348144,23.62384912102916,27.643872812174834,64.4744298182627,1.1967253425826208,449.51401313205645,458.0637055504445,43357887.75
2020-06-19,25.816665649414062,27.16666603088379,25.483333587646484,26.683332443237305,85894965.0,4,0,1,25,2020,23.779999446868896,23.16633285522461,23.74382885915497,27.634315196563517,68.99244049185589,1.231482992629384,652.0944427179564,449.51401313205645,44595635.55
2020-06-22,27.299999237060547,27.63333320617676,26.733333587646484,27.100000381469727,68067777.0,0,1,0,26,2020,24.08416614532471,23.248332862854003,23.87544342865751,27.628998631239202,70.56709672405356,1.2113771190801035,546.4404367534581,652.0944427179564,46277310.75
2020-06-23,27.28333282470703,27.91666603088379,26.833332061767575,27.76666641235352,66445521.0,1,0,0,26,2020,24.389166164398194,23.36099952697754,24.028040408410295,27.630368459907007,72.93532676098536,1.2022311797969687,420.4213037483123,546.4404367534581,47978832.9
2020-06-24,28.03333282470703,28.53333282470703,27.350000381469727,27.5,69841656.0,2,0,0,26,2020,24.653332901000976,23.443332862854003,24.164195686511853,27.62907126130097,70.4920340526149,1.200881270042707,-7430.840110579625,420.4213037483123,49067832.15
2020-06-25,27.316665649414062,28.316665649414062,27.0,27.899999618530277,60786960.0,3,0,0,26,2020,24.887499618530274,23.53133285522461,24.310697801492967,27.63176706585052,72.00686790501544,1.2091515828549466,-14721.297138168995,-7430.840110579625,48591438.3
2020-06-26,28.316665649414062,28.816665649414062,27.933332443237305,28.433332443237305,46124379.0,4,0,1,26,2020,25.155832958221435,23.635999488830567,24.47236974822804,27.639742840749893,73.92868513573603,1.1882597577141496,-13730.72530176437,-14721.297138168995,48890200.35
2020-06-29,28.316665649414062,29.566665649414062,28.100000381469727,29.183332443237305,69975135.0,0,1,0,27,2020,25.45833292007446,23.746332817077636,24.657113383326443,27.655101941272157,76.38403774045497,1.2081458655877344,-13227.205397784666,-13730.72530176437,50018093.7
2020-06-30,31.03333282470703,31.399999618530277,29.333332061767575,29.549999237060547,186678036.0,1,0,0,27,2020,25.774999618530273,23.861999473571778,24.848991259943467,27.67395664073274,77.49970367482663,1.2801831019952514,-12243.171165314485,-13227.205397784666,58259625.45
2020-07-01,29.549999237060547,29.76666641235352,29.183332443237305,29.566665649414062,35384595.0,2,0,0,27,2020,26.026666259765626,23.950999450683593,25.03399809874624,27.692789566192257,77.55161580355745,1.230408163932463,-11329.42509230646,-12243.171165314485,56381238.75
2020-07-02,29.983333587646484,30.16666603088379,29.5,29.683332443237305,27362040.0,3,0,0,27,2020,26.297499561309813,24.03866611480713,25.216324935785103,27.712595962978778,77.93538210349118,1.1901408687147008,-10487.765167265214,-11329.42509230646,56216785.5
2020-07-03,30.333332061767575,32.650001525878906,30.16666603088379,32.400001525878906,205331484.0,4,0,1,27,2020,26.684999656677245,24.175999488830566,25.498037743239763,27.759236814350917,84.5561832995952,1.3170357411380509,-9721.055652628564,-10487.765167265214,65052351.0
2020-07-06,32.733333587646484,34.51666641235352,32.33333206176758,34.06666564941406,132074268.0,0,1,0,28,2020,27.144166278839112,24.350666160583497,25.834062367011306,27.821997300271946,87.11134193688092,1.3789142132414718,-8978.715037821146,-9721.055652628564,69366541.05
2020-07-07,33.900001525878906,34.46666717529297,33.233333587646484,34.01666641235352,93081504.0,1,0,0,28,2020,27.6274995803833,24.53399948120117,26.154948800161982,27.883635798899626,86.64819083317856,1.368515597127544,-8222.050523351421,-8978.715037821146,72252783.9
2020-07-08,33.66666412353516,35.133331298828125,33.51666641235352,34.51666641235352,68150529.0,2,0,0,28,2020,28.129166221618654,24.73333282470703,26.48285929475773,27.949636103511107,87.37129069106399,1.3862405463666196,-7572.831376980311,-8222.050523351421,74247233.4
2020-07-09,34.20000076293945,34.31666564941406,33.16666412353516,33.28333282470703,54329937.0,3,0,0,28,2020,28.615832901000978,24.910666160583496,26.74954453122633,28.002707712677235,76.38255828408496,1.3836520993988868,-6969.985026778565,-7572.831376980311,75369512.85
2020-07-10,33.28333282470703,33.83333206176758,32.78333282470703,33.233333587646484,36404634.0,4,0,1,28,2020,29.079166316986083,25.08766616821289,27.003810768733004,28.054753741283896,75.96543696363358,1.3598197520890054,-6410.199130162659,-6969.985026778565,75074459.25
2020-07-13,33.56666564941406,33.78333282470703,32.56666564941406,32.83333206176758,32371863.0,0,1,0,29,2020,29.53833293914795,25.2636661529541,27.23241944689122,28.102301784273784,72.55193511093405,1.3495945680321457,-5890.397940447889,-6410.199130162659,75303174.3
2020-07-14,33.099998474121094,33.383331298828125,31.850000381469727,32.36666488647461,57521871.0,1,0,0,29,2020,29.97916622161865,25.461332778930664,27.433762405306258,28.144733257927527,68.67479273327363,1.3627185929840209,-5407.725407141316,-5890.397940447889,76582409.25
2020-07-15,33.16666412353516,33.20000076293945,31.799999237060547,32.03333282470703,37963695.0,2,0,0,29,2020,30.386666202545165,25.665999450683593,27.614137715870996,28.183425790930308,65.96323285619019,1.36538165961937,-4959.529483356642,-5407.725407141316,76698393.15
2020-07-16,32.16666412353516,32.25,31.38333320617676,31.483333587646484,36942912.0,3,0,0,29,2020,30.679999542236327,25.871332817077636,27.765870887313174,28.21626069438022,61.63864609648928,1.3297591692053605,-4543.347554128016,-4959.529483356642,73536688.05
2020-07-17,31.466665267944336,32.81666564941406,31.350000381469727,32.66666412353516,30369327.0,4,0,1,29,2020,30.979166126251222,26.106999435424804,27.958058857361095,28.260543315565844,66.69746005212485,1.3395381762581446,-4179.543117632404,-4543.347554128016,70760406.15
2020-07-20,32.66666412353516,33.29999923706055,32.099998474121094,32.25,34037145.0,0,1,0,30,2020,31.236666107177733,26.3539994430542,28.126370274719484,28.300239401978125,63.52104576935324,1.3295712181639525,-3775.1233925349557,-4179.543117632404,69058874.55
2020-07-21,32.53333282470703,33.599998474121094,32.20000076293945,33.08333206176758,42519072.0,1,0,0,30,2020,31.502499389648438,26.61466609954834,28.320760933035096,28.347832363767075,66.91478502880186,1.3346016819509303,-3437.3046769509924,-3775.1233925349557,67862552.1
2020-07-22,33.29999923706055,33.31666564941406,32.16666412353516,32.633331298828125,26700693.0,2,0,0,30,2020,31.759165954589843,26.863666076660156,28.489881339536783,28.390474144215446,63.480350430179506,1.3214159565172139,-3123.615869623027,-3437.3046769509924,65705503.95
2020-07-23,32.66666412353516,34.5,32.51666641235352,34.16666412353516,63984771.0,3,0,0,30,2020,32.07249917984009,27.108999366760255,28.712500272242604,28.447948671372856,69.26833225695815,1.3686957873121612,-2871.145361230562,-3123.615869623027,65865394.5
2020-07-24,34.31666564941406,34.883331298828125,33.733333587646484,34.04999923706055,68255931.0,4,0,1,30,2020,32.35333251953125,27.36566604614258,28.921813957137424,28.50369046804637,68.38031770064961,1.3530744961599812,-2549.8080021818823,-2871.145361230562,66971972.1
2020-07-27,34.25,34.25,32.75,33.133331298828125,34955964.0,0,1,0,31,2020,32.550832462310794,27.57666603088379,29.086971499948824,28.5497565459646,61.68847186065731,1.3635691750056969,-2251.4233116366804,-2549.8080021818823,65221013.55
2020-07-28,32.400001525878906,33.06666564941406,31.78333282470703,32.18333435058594,64748145.0,1,0,0,31,2020,32.68249921798706,27.79033271789551,29.208397494091454,28.58591154899566,55.61418569669611,1.3625998392282253,-1974.3518132732781,-2251.4233116366804,59124519.0
2020-07-29,32.18333435058594,33.400001525878906,32.16666412353516,32.43333435058594,52234014.0,2,0,0,31,2020,32.82583265304565,28.023666076660156,29.334865606110846,28.624194362941832,56.81917894541438,1.3533668080221908,116.2644560990168,-1974.3518132732781,59966989.95
2020-07-30,32.599998474121094,32.78333282470703,31.649999618530277,31.88333320617676,36716154.0,3,0,0,31,2020,32.93583269119263,28.239999427795414,29.434805511995787,28.656623605163077,53.38540848822493,1.3376501221760884,2057.5509919447177,116.2644560990168,60434695.65
2020-07-31,31.933332443237305,32.25,31.25,31.950000762939453,44032875.0,4,0,1,31,2020,32.91333265304566,28.458999443054203,29.53344061987593,28.689393527131003,53.75026423531485,1.3135322563063678,3860.1742038014263,2057.5509919447177,52369765.2
2020-08-03,32.0,33.06666564941406,31.683332443237305,32.26666641235352,31139499.0,0,1,0,32,2020,32.82333269119263,28.683999443054205,29.64062594507113,28.724988282207846,55.53071731127697,1.318518038439967,3639.513324045054,3860.1742038014263,47323026.75
2020-08-04,32.650001525878906,33.66666412353516,32.29999923706055,33.46666717529297,51828114.0,1,0,0,32,2020,32.79583272933961,28.919999465942386,29.79066677762885,28.772169166716157,61.56845655596205,1.3243380150643724,3673.112659586232,3639.513324045054,45260357.25
2020-08-05,33.650001525878906,34.08333206176758,32.95000076293945,33.46666717529297,34169139.0,2,0,0,32,2020,32.74333276748658,29.14499950408936,29.93482365596862,28.818880589687073,61.56845655596205,1.3106946781903548,3313.8932835493297,3673.112659586232,43561287.75
2020-08-06,33.46666717529297,33.78333282470703,32.86666488647461,33.01666641235352,20002308.0,3,0,0,32,2020,32.7299994468689,29.340999526977544,30.055680234650385,28.860649602847932,58.13558637111369,1.2825499110505023,2980.3324343722065,3313.8932835493297,41844906.3
2020-08-07,33.099998474121094,33.58333206176758,32.78333282470703,33.06666564941406,23311572.0,4,0,1,32,2020,32.72166604995728,29.540999526977544,30.173758094052886,28.902500508783916,58.413040438038664,1.2480820057655055,2670.597360136306,2980.3324343722065,41190253.2
2020-08-10,35.150001525878906,37.96666717529297,34.79999923706055,36.09999847412109,197460327.0,0,1,0,33,2020,32.88499937057496,29.80033283233643,30.40615967758497,28.9741174039614,70.97908416788516,1.50893340005932,2497.4506872166266,2670.597360136306,49444676.4
2020-08-11,36.46666717529297,36.78333282470703,35.08333206176758,35.28333282470703,64308066.0,1,0,0,33,2020,33.03083276748658,30.041666183471683,30.597421369628975,29.03689566685439,65.26156307776382,1.5225810688364725,2338.7255140415677,2497.4506872166266,49783986.15
2020-08-12,35.31666564941406,37.06666564941406,35.11666488647461,36.883331298828125,86740731.0,2,0,0,33,2020,33.273332691192635,30.288666152954107,30.843927641362278,29.11496965324219,70.30792004643497,1.5531110469866856,2190.310762528248,2338.7255140415677,52222837.95
2020-08-13,37.0,38.46666717529297,36.54999923706055,38.150001525878906,89867817.0,3,0,0,33,2020,33.606666088104255,30.566332855224616,31.130440342715872,29.204870467895294,73.58003538897749,1.5790793963613812,2073.3256501956243,2190.310762528248,54869083.2
2020-08-14,38.33333206176758,39.48333358764648,36.51666641235352,37.71666717529297,102780930.0,4,0,1,33,2020,33.85916624069215,30.82766620635987,31.388723747914973,29.289564962496268,70.70920093227015,1.678192809142208,1952.3612739085193,2073.3256501956243,58489663.35
2020-08-17,38.29999923706055,38.31666564941406,36.633331298828125,36.93333435058594,45730728.0,0,1,0,34,2020,34.09333295822144,31.068666229248052,31.60615945782364,29.365622369342933,65.71762257030366,1.6785600621024743,1841.7335923130338,1952.3612739085193,59074342.5
2020-08-18,37.0,37.73333358764648,36.56666564941406,37.23333358764648,44837076.0,1,0,0,34,2020,34.300833034515385,31.326332893371585,31.826832953110813,29.44390805310715,66.68752353568907,1.6419963389688985,1739.0078879743687,1841.7335923130338,59190242.7
2020-08-19,37.54999923706055,38.36666488647461,37.26666641235352,37.43333435058594,50101056.0,2,0,0,34,2020,34.540833187103274,31.585332908630377,32.046695753011804,29.523404832186543,67.35069613064653,1.6056631218159867,1662.5175257001017,1739.0078879743687,60360260.85
